query	qlen.bp	qtrans.aa	hit	hlen.aa
Cladocopium308727_c0_seq1	870	176	sp|Q8I4V8|FKB35_PLAF7	304
Cladocopium308741_c0_seq1	2469	583	sp|Q87L95|METH_VIBPA	1226
Cladocopium308757_c0_seq1	726	227	sp|Q56Z59|PATL3_ARATH	490
Cladocopium308760_c0_seq1	1726	381	sp|Q9US46|ITT1_SCHPO	435
Cladocopium308765_c0_seq1	782	186	sp|C3VPR6|NLRC5_MOUSE	1915
Cladocopium308781_c0_seq1	818	72	sp|Q9UVG6|VPS15_PICPA	1340
Cladocopium308801_c0_seq1	665	202	sp|Q6BU54|DED1_DEBHA	630
Cladocopium308814_c0_seq1	609	163	sp|Q9P3T4|DENR_NEUCR	187
Cladocopium308817_c0_seq1	864	261	sp|Q8WXX0|DYH7_HUMAN	4024
Cladocopium308830_c0_seq1	941	160	sp|Q5Z6F5|P2C59_ORYSJ	327
Cladocopium308840_c0_seq1	1648	541	sp|A5K0N4|KGP_PLAVS	846
Cladocopium308841_c0_seq1	925	165	sp|P59722|EGLN1_RAT	338
Cladocopium308843_c0_seq1	1538	199	sp|P44718|Y454_HAEIN	260
Cladocopium308849_c0_seq1	750	211	sp|Q9NUQ8|ABCF3_HUMAN	709
Cladocopium308850_c0_seq1	906	218	sp|Q5HZE0|MCATL_RAT	306
Cladocopium308897_c0_seq1	1586	129	sp|Q5JG47|NPD_THEKO	257
Cladocopium308915_c0_seq1	1093	318	sp|F1P4W9|CFA65_CHICK	1775
Cladocopium308919_c0_seq1	1576	118	sp|Q38873|CDPK7_ARATH	535
Cladocopium308922_c0_seq1	612	75	sp|Q6VTH5|RSPH1_CYPCA	218
Cladocopium308926_c0_seq1	978	257	sp|P09572|AT1A1_CHICK	1021
Cladocopium308942_c0_seq1	792	193	sp|Q96Q83|ALKB3_HUMAN	286
Cladocopium308950_c0_seq1	1947	238	sp|Q9SZJ2|GRDP2_ARATH	787
Cladocopium308951_c0_seq1	1290	214	sp|B0Y567|AFUMC_ASPFC	391
Cladocopium308975_c0_seq1	1583	458	sp|P52922|LKHA4_DICDI	606
Cladocopium308982_c0_seq1	1075	97	sp|Q8C627|F221B_MOUSE	487
Cladocopium308990_c0_seq1	914	190	sp|Q9FY46|SUT41_ARATH	685
Cladocopium309015_c0_seq1	784	249	sp|Q9ZVN2|Y1457_ARATH	704
Cladocopium309016_c0_seq1	604	178	sp|Q55DA0|ABCGM_DICDI	615
Cladocopium309018_c0_seq1	782	242	sp|A0R4Q0|GABD2_MYCS2	517
Cladocopium309021_c0_seq1	643	135	sp|Q9SVV9|AML3_ARATH	759
Cladocopium309025_c0_seq1	770	129	sp|O81864|FK171_ARATH	229
Cladocopium309027_c0_seq1	928	251	sp|Q9F234|AGL2_BACTQ	787
Cladocopium309032_c0_seq1	1005	259	sp|Q6WWW3|S38A6_RAT	457
Cladocopium309039_c0_seq1	544	178	sp|Q8IDA0|GCYB_PLAF7	3179
Cladocopium309055_c0_seq1	515	151	sp|Q4N655|RL5_THEPA	306
Cladocopium309061_c0_seq1	546	165	sp|W0LYS5|CAMKI_MACNP	345
Cladocopium309064_c0_seq1	524	174	sp|P82204|TPIS_BOMMO	248
Cladocopium309077_c0_seq1	864	285	sp|P0C6F1|DYH2_MOUSE	4456
Cladocopium309083_c0_seq1	562	75	sp|P08053|MLR_PHYPO	147
Cladocopium309086_c0_seq1	600	142	sp|Q90W04|NGB_TETNG	159
Cladocopium309091_c0_seq1	1525	410	sp|Q39016|CDPKB_ARATH	495
Cladocopium309098_c0_seq1	558	173	sp|Q1AX26|SYS_RUBXD	424
Cladocopium309118_c0_seq1	560	182	sp|Q70LM7|LGRA_BREPA	2273
Cladocopium309126_c0_seq1	1214	388	sp|Q91V92|ACLY_MOUSE	1091
Cladocopium309130_c0_seq1	626	200	sp|Q9NQT8|KI13B_HUMAN	1826
Cladocopium309139_c0_seq1	1524	256	sp|Q03042|KGP1_DROME	768
Cladocopium309145_c0_seq1	3350	935	sp|A6MVX4|RPOB_RHDSA	1097
Cladocopium309193_c0_seq1	601	147	sp|Q5R7U6|COX11_PONAB	277
Cladocopium309196_c0_seq1	1611	413	sp|Q01728|NAC1_RAT	971
Cladocopium309199_c0_seq1	734	172	sp|O64642|URT1_ARATH	764
Cladocopium309201_c0_seq1	1777	510	sp|P72958|Y640_SYNY3	612
Cladocopium309202_c0_seq1	554	184	sp|Q9P4Z1|TOM1_NEUCR	4076
Cladocopium309216_c0_seq1	1019	146	sp|Q08168|HRP_PLABE	423
Cladocopium309224_c0_seq1	814	163	sp|Q03441|RMD1_YEAST	430
Cladocopium309227_c0_seq1	580	160	sp|Q9Z1B3|PLCB1_MOUSE	1216
Cladocopium309234_c0_seq1	669	169	sp|Q94BU1|Y1181_ARATH	692
Cladocopium309236_c0_seq1	1055	298	sp|Q8GY23|UPL1_ARATH	3681
Cladocopium309237_c0_seq1	867	239	sp|Q55088|TREZ_SACSO	559
Cladocopium309250_c0_seq1	847	280	sp|Q8RWL2|CDPKT_ARATH	534
Cladocopium309261_c0_seq1	1411	463	sp|G2NFJ9|LAM55_STREK	605
Cladocopium309267_c0_seq1	1054	292	sp|Q04835|YM87_YEAST	414
Cladocopium309274_c0_seq1	649	213	sp|Q9C291|MRE11_NEUCR	739
Cladocopium309276_c0_seq1	1107	163	sp|Q9M325|IPCS1_ARATH	305
Cladocopium309316_c0_seq1	799	244	sp|Q6P9U1|NUD22_RAT	308
Cladocopium309325_c0_seq1	671	83	sp|Q14CZ7|FAKD3_HUMAN	662
Cladocopium309342_c0_seq1	698	157	sp|Q9FIQ0|AGD9_ARATH	402
Cladocopium309346_c0_seq1	916	269	sp|Q6P4Z6|LCMT1_RAT	332
Cladocopium309351_c0_seq1	609	196	sp|Q9AUR7|COPA2_ORYSJ	1218
Cladocopium309364_c0_seq1	826	109	sp|P52011|CYP3_CAEEL	173
Cladocopium309374_c0_seq1	597	197	sp|Q2XVR5|SC4AA_TETNG	1863
Cladocopium309396_c0_seq1	758	218	sp|O74945|RIA1_SCHPO	1000
Cladocopium309409_c0_seq1	902	91	sp|Q9HGM9|DNJC7_SCHPO	476
Cladocopium309437_c0_seq1	519	165	sp|Q9P2D7|DYH1_HUMAN	4265
Cladocopium309457_c0_seq1	722	173	sp|F4HRJ4|M3K3A_ARATH	609
Cladocopium309466_c0_seq1	785	182	sp|P14550|AK1A1_HUMAN	325
Cladocopium309481_c0_seq1	925	169	sp|Q16KN5|RETM_AEDAE	646
Cladocopium309501_c0_seq1	1060	314	sp|Q5ZLT0|XPO7_CHICK	1087
Cladocopium309509_c0_seq1	646	113	sp|B3DVG9|OBG_METI4	365
Cladocopium309545_c0_seq1	1367	265	sp|Q69TN4|KCO3_ORYSJ	456
Cladocopium309547_c0_seq1	840	255	sp|P96202|PPSC_MYCTU	2188
Cladocopium309564_c0_seq1	1398	260	sp|P00766|CTRA_BOVIN	245
Cladocopium309572_c0_seq1	913	197	sp|Q3UJK4|GTPB2_MOUSE	602
Cladocopium309577_c0_seq1	767	252	sp|P16100|IDH_AZOVI	741
Cladocopium309583_c0_seq1	1031	148	sp|Q8RWQ5|FBT4_ARATH	491
Cladocopium309586_c0_seq1	1264	397	sp|F4JJJ3|NDB3_ARATH	580
Cladocopium309600_c0_seq1	941	276	sp|P9WQE9|PHAS_MYCTU	2126
Cladocopium309618_c0_seq1	1185	344	sp|A4YGN0|SUCD_METS5	360
Cladocopium309620_c0_seq1	754	176	sp|P11144|HSP70_PLAFA	681
Cladocopium309621_c0_seq1	756	168	sp|Q9FGT8|TIL_ARATH	186
Cladocopium309637_c0_seq1	552	182	sp|Q9ZGI2|PIKA4_STRVZ	1346
Cladocopium309656_c0_seq1	1001	274	sp|Q19052|EIF2A_CAEEL	570
Cladocopium309660_c0_seq1	1687	241	sp|P23795|ACES_BOVIN	613
Cladocopium309664_c0_seq1	999	255	sp|P59292|ARGA_SHEON	445
Cladocopium309675_c0_seq1	1220	330	sp|O82261|DEGP2_ARATH	607
Cladocopium309681_c0_seq1	1366	192	sp|P46825|KLC_DORPE	571
Cladocopium309696_c0_seq1	568	78	sp|B1WVA3|SYI_CROS5	959
Cladocopium309698_c0_seq1	1221	233	sp|P38631|FKS1_YEAST	1876
Cladocopium309710_c0_seq1	717	220	sp|P53396|ACLY_HUMAN	1101
Cladocopium309714_c0_seq1	725	228	sp|P04062|GLCM_HUMAN	536
Cladocopium309720_c0_seq1	811	207	sp|C8VK14|HXNY_EMENI	349
Cladocopium309736_c0_seq1	1269	273	sp|Q400C8|AMZ2_MOUSE	359
Cladocopium309743_c0_seq1	1407	220	sp|P33640|RLUD_PSEAE	320
Cladocopium309745_c0_seq1	550	167	sp|Q42598|THRC_SCHPO	514
Cladocopium309750_c0_seq1	1209	401	sp|Q55G81|ERCC2_DICDI	776
Cladocopium309764_c0_seq1	986	317	sp|Q9FK51|AGLUP_ARATH	351
Cladocopium309775_c0_seq1	745	146	sp|Q8K942|TSGA_BUCAP	387
Cladocopium309783_c0_seq1	682	182	sp|Q5R5S4|PSMD1_PONAB	953
Cladocopium309785_c0_seq1	529	148	sp|Q0QLE4|DML_EUBBA	289
Cladocopium309811_c0_seq1	1277	227	sp|O67533|DUS_AQUAE	316
Cladocopium309833_c0_seq1	1343	408	sp|Q8K0H1|S47A1_MOUSE	567
Cladocopium309845_c0_seq1	1307	203	sp|P16066|ANPRA_HUMAN	1061
Cladocopium309878_c0_seq1	913	129	sp|Q8NEC5|CTSR1_HUMAN	780
Cladocopium309893_c0_seq1	907	302	sp|Q5R8Q7|GTPB1_PONAB	602
Cladocopium309902_c0_seq1	655	145	sp|Q16T79|NUBP1_AEDAE	318
Cladocopium309909_c0_seq1	856	274	sp|Q6AXQ5|PDE12_RAT	608
Cladocopium309910_c0_seq1	1223	325	sp|Q09291|HECW1_CAEEL	1247
Cladocopium309941_c0_seq1	625	180	sp|Q07292|KRAF1_CAEEL	813
Cladocopium309943_c0_seq1	1010	316	sp|Q5XK84|CARM1_XENLA	602
Cladocopium309974_c0_seq1	2522	793	sp|Q9EQN5|SMBP2_RAT	988
Cladocopium309982_c0_seq1	1556	377	sp|P51799|CLCN7_RAT	803
Cladocopium309988_c0_seq1	1001	147	sp|Q54SM3|PPIA_DICDI	179
Cladocopium309993_c0_seq1	1925	230	sp|F4IK92|TORL2_ARATH	820
Cladocopium309996_c0_seq1	528	106	sp|B2RX12|MRP3_MOUSE	1523
Cladocopium310001_c0_seq1	564	149	sp|O22268|DIM1A_ARATH	353
Cladocopium310035_c0_seq1	1463	483	sp|P57072|YHGF_NEIMA	757
Cladocopium310039_c0_seq1	1362	409	sp|Q7TSV4|PGM2_MOUSE	620
Cladocopium310051_c0_seq1	721	213	sp|Q9AJU2|ELMM1_STROV	378
Cladocopium310053_c0_seq1	725	208	sp|Q7TM96|ZN622_RAT	386
Cladocopium310080_c0_seq1	897	138	sp|O88457|SCNBA_RAT	1765
Cladocopium310092_c0_seq1	835	229	sp|Q9LHH7|FOLD2_ARATH	299
Cladocopium310094_c0_seq1	994	147	sp|Q9NVG8|TBC13_HUMAN	400
Cladocopium310099_c0_seq1	1046	262	sp|Q94AG6|SAMC1_ARATH	325
Cladocopium310104_c0_seq1	554	183	sp|Q61JK7|CFA20_CAEBR	203
Cladocopium310121_c0_seq1	769	168	sp|Q80WA4|NOVA1_RAT	474
Cladocopium310127_c0_seq1	593	134	sp|Q5A8K2|SYA_CANAL	969
Cladocopium310128_c0_seq1	657	219	sp|F4I7I0|ALAT1_ARATH	543
Cladocopium310134_c0_seq1	888	170	sp|Q93VG8|PPDEX_ARATH	224
Cladocopium310150_c0_seq1	785	84	sp|Q64GA5|PA24C_MOUSE	597
Cladocopium310159_c0_seq1	684	222	sp|Q9UG01|IF172_HUMAN	1749
Cladocopium310163_c0_seq1	714	234	sp|P97536|CAND1_RAT	1230
Cladocopium310168_c0_seq1	1987	165	sp|O88502|PDE8A_MOUSE	823
Cladocopium310181_c0_seq1	781	228	sp|P06687|AT1A3_RAT	1013
Cladocopium310185_c0_seq1	1566	185	sp|Q8IYW2|CFA46_HUMAN	2715
Cladocopium310221_c0_seq1	878	170	sp|O60573|IF4E2_HUMAN	245
Cladocopium310230_c0_seq1	1058	233	sp|Q12955|ANK3_HUMAN	4377
Cladocopium310240_c0_seq1	1431	148	sp|Q38868|CDPK9_ARATH	541
Cladocopium310242_c0_seq1	1483	165	sp|P56698|CAC1B_DIPOM	2326
Cladocopium310261_c0_seq1	942	313	sp|Q8BU30|SYIC_MOUSE	1262
Cladocopium310266_c0_seq1	1060	344	sp|R4ZGN4|XDH_BLAAD	1405
Cladocopium310280_c0_seq1	903	69	sp|Q5RD76|NUD12_PONAB	462
Cladocopium310311_c0_seq1	1507	185	sp|P0C6P7|FEM1B_RAT	627
Cladocopium310362_c0_seq1	961	226	sp|Q6EEF3|TTLL5_CHLAE	1299
Cladocopium310365_c0_seq1	640	184	sp|Q8NFD2|ANKK1_HUMAN	765
Cladocopium310371_c0_seq1	559	147	sp|Q9SZ83|Y4967_ARATH	362
Cladocopium310381_c0_seq1	1460	403	sp|P25526|GABD_ECOLI	482
Cladocopium310392_c0_seq1	1683	266	sp|Q9MA15|AB1K3_ARATH	711
Cladocopium310411_c0_seq1	2316	142	sp|Q6GLM5|DESI1_XENLA	169
Cladocopium310412_c0_seq1	2231	216	sp|P38661|PDIA6_MEDSA	364
Cladocopium310423_c0_seq1	691	215	sp|Q9KVU5|RSMB_VIBCH	434
Cladocopium310426_c0_seq1	582	113	sp|Q6XBF8|CDR1_ARATH	437
Cladocopium310439_c0_seq1	1403	433	sp|Q9LTX4|POLLU_ARATH	824
Cladocopium310454_c0_seq1	1202	83	sp|Q86I06|NEK3_DICDI	1123
Cladocopium310480_c0_seq1	512	169	sp|Q28677|S12A4_RABIT	1085
Cladocopium310485_c0_seq1	925	307	sp|Q9SMH5|DYHC2_CHLRE	4334
Cladocopium310488_c0_seq1	736	244	sp|Q8TDX7|NEK7_HUMAN	302
Cladocopium310490_c0_seq1	1703	328	sp|Q9M8J2|GATL4_ARATH	351
Cladocopium310496_c0_seq1	1655	119	sp|Q6EPQ3|SPXM1_ORYSJ	697
Cladocopium310512_c0_seq1	1013	163	sp|P31320|KAPR_BLAEM	403
Cladocopium310532_c0_seq1	577	76	sp|Q62726|CILK1_RAT	629
Cladocopium310555_c0_seq1	1314	306	sp|P28288|ABCD3_HUMAN	659
Cladocopium310560_c0_seq1	1183	373	sp|Q7T0Q5|NOL10_XENLA	689
Cladocopium310562_c0_seq1	503	140	sp|Q86AD7|MYLKB_DICDI	392
Cladocopium310597_c0_seq1	823	208	sp|Q03611|CNG_CAEEL	733
Cladocopium310599_c0_seq1	601	197	sp|Q8CFG5|CA2D3_RAT	1085
Cladocopium310606_c0_seq1	625	197	sp|P06795|MDR1B_MOUSE	1276
Cladocopium310624_c0_seq1	883	154	sp|Q5ZKQ3|RPAP3_CHICK	665
Cladocopium310627_c0_seq1	890	283	sp|Q7NMD1|CRYD_GLOVI	500
Cladocopium310629_c0_seq1	603	116	sp|Q02331|PLPL7_CAEEL	1353
Cladocopium310644_c0_seq1	1844	232	sp|Q54DK4|AK1_DICDI	1352
Cladocopium310649_c0_seq1	629	168	sp|Q3TY86|AIFM3_MOUSE	605
Cladocopium310677_c0_seq1	974	308	sp|P50571|GBRB1_MOUSE	474
Cladocopium310682_c0_seq1	591	164	sp|A8IR43|WDR12_CHLRE	444
Cladocopium310685_c0_seq1	1089	173	sp|Q6FNQ2|AQR1_CANGA	592
Cladocopium310690_c0_seq1	599	121	sp|B6RGY0|DEF1A_ORYSJ	260
Cladocopium310711_c0_seq1	605	123	sp|A0A5K1K8H0|CDPK5_PLAF7	568
Cladocopium310717_c0_seq1	870	241	sp|Q80XQ2|TBCD5_MOUSE	815
Cladocopium310729_c0_seq1	1282	416	sp|Q7ZXX2|KIF19_XENLA	997
Cladocopium310739_c0_seq1	1116	338	sp|Q0CLK1|PYC_ASPTN	1193
Cladocopium310740_c0_seq1	642	134	sp|P04062|GLCM_HUMAN	536
Cladocopium310741_c0_seq1	2907	133	sp|Q5VQL1|RH14_ORYSJ	708
Cladocopium310743_c0_seq1	680	221	sp|Q84M24|AB1A_ARATH	1882
Cladocopium310748_c0_seq1	835	109	sp|Q5HWE7|UBIE_CAMJR	235
Cladocopium310799_c0_seq1	700	220	sp|Q12314|SFM1_YEAST	213
Cladocopium310809_c0_seq1	691	207	sp|Q83A83|METC_COXBU	387
Cladocopium310813_c0_seq1	1151	96	sp|Q55E58|PATS1_DICDI	3184
Cladocopium310820_c0_seq1	1303	240	sp|Q9CAJ0|P2C16_ARATH	511
Cladocopium310825_c0_seq1	779	189	sp|O75191|XYLB_HUMAN	536
Cladocopium310830_c0_seq1	1335	368	sp|Q70LM5|LGRC_BREPA	7756
Cladocopium310832_c0_seq1	803	178	sp|Q9MA15|AB1K3_ARATH	711
Cladocopium310834_c0_seq1	795	237	sp|Q9UT95|YL44_SCHPO	487
Cladocopium310863_c0_seq1	1991	113	sp|P0CT30|SGT2_USTMA	352
Cladocopium310872_c0_seq1	585	189	sp|Q9GYZ0|KIF15_STRPU	1463
Cladocopium310878_c0_seq1	1069	125	sp|Q6DC39|DESI2_DANRE	196
Cladocopium310886_c0_seq1	607	196	sp|Q8RXT4|NEK4_ARATH	555
Cladocopium310887_c0_seq1	904	167	sp|Q84SL2|C3H50_ORYSJ	657
Cladocopium310888_c0_seq1	736	169	sp|Q91WU4|TMCO4_MOUSE	631
Cladocopium310889_c0_seq1	1616	380	sp|P51794|CLCN4_RAT	747
Cladocopium310890_c0_seq1	982	169	sp|P18773|EST_ACILW	303
Cladocopium310895_c0_seq1	1948	439	sp|P0CB38|PAB4L_HUMAN	370
Cladocopium310904_c0_seq1	572	183	sp|O80871|P2C25_ARATH	396
Cladocopium310921_c0_seq1	967	258	sp|P9WQP7|3BHS_MYCTU	370
Cladocopium310930_c0_seq1	548	168	sp|Q8R173|ZDHC3_MOUSE	299
Cladocopium310934_c0_seq1	1649	361	sp|P19891|ASNS_CRIGR	561
Cladocopium310938_c0_seq1	1414	292	sp|P49101|CDPK2_MAIZE	513
Cladocopium310947_c0_seq1	1863	606	sp|Q01484|ANK2_HUMAN	3957
Cladocopium310966_c0_seq1	942	198	sp|Q8IYY4|DZI1L_HUMAN	767
Cladocopium310989_c0_seq1	612	154	sp|Q8AV84|BTD_TAKRU	504
Cladocopium311006_c0_seq1	609	201	sp|Q9FV50|MAP1D_ARATH	350
Cladocopium311008_c0_seq1	1099	346	sp|Q64392|AT12A_CAVPO	1033
Cladocopium311010_c0_seq1	1358	250	sp|Q99244|CAC1D_MESAU	1610
Cladocopium311028_c0_seq1	1163	124	sp|P49305|YMO1_RHIML	334
Cladocopium311031_c0_seq1	581	125	sp|P35237|SPB6_HUMAN	376
Cladocopium311036_c0_seq1	604	59	sp|P84104|SRSF3_MOUSE	164
Cladocopium311049_c0_seq1	1790	401	sp|P0C218|DDX20_DANRE	761
Cladocopium311085_c0_seq1	718	152	sp|F4IVR7|MYO10_ARATH	1770
Cladocopium311109_c0_seq1	719	192	sp|Q5VS72|ANM7_ORYSJ	720
Cladocopium311124_c0_seq1	603	137	sp|Q556Y8|DUSPR_DICDI	476
Cladocopium311132_c0_seq1	593	172	sp|Q32L27|UB2Q2_BOVIN	342
Cladocopium311135_c0_seq1	617	141	sp|Q8TFH0|YIKE_SCHPO	668
Cladocopium311141_c0_seq1	593	152	sp|Q9ZSA3|CDPKM_ARATH	498
Cladocopium311154_c0_seq1	1187	185	sp|Q8H8U5|IN21B_ORYSJ	244
Cladocopium311170_c0_seq1	869	217	sp|Q55G83|ABKC_DICDI	689
Cladocopium311176_c0_seq1	862	233	sp|Q9GV41|PGFS_TRYBB	276
Cladocopium311196_c0_seq1	742	189	sp|Q9FIJ7|KAD2_ARATH	283
Cladocopium311199_c0_seq1	613	175	sp|Q86V88|MGDP1_HUMAN	176
Cladocopium311207_c0_seq1	624	122	sp|Q6TDP4|KLH17_HUMAN	642
Cladocopium311208_c0_seq1	2308	237	sp|A1T726|Y2161_MYCVP	279
Cladocopium311217_c0_seq1	556	138	sp|Q71RC2|LARP4_HUMAN	724
Cladocopium311220_c0_seq1	1067	209	sp|Q9FKP4|KN14B_ARATH	1264
Cladocopium311221_c0_seq1	850	270	sp|P15920|VPP2_MOUSE	856
Cladocopium311226_c0_seq1	1387	335	sp|Q8RXU4|THA1_ARATH	358
Cladocopium311239_c0_seq1	628	155	sp|A9RBS1|MTBC_PHYPA	505
Cladocopium311241_c0_seq1	1182	216	sp|Q54LB8|VP13A_DICDI	3373
Cladocopium311263_c0_seq1	1122	290	sp|Q54CS7|JMJCE_DICDI	353
Cladocopium311287_c0_seq1	2680	526	sp|Q6P5B0|RRP12_MOUSE	1295
Cladocopium311292_c0_seq1	2252	164	sp|Q09665|TNNC2_CAEEL	160
Cladocopium311315_c0_seq1	1069	124	sp|Q8BY79|S35G1_MOUSE	368
Cladocopium311322_c0_seq1	763	104	sp|Q65XS5|BC10_ORYSJ	399
Cladocopium311339_c0_seq1	2037	272	sp|A0A509AHB6|CDPK1_PLABA	523
Cladocopium311343_c0_seq1	676	192	sp|Q8WNY2|KCNH2_RABIT	1161
Cladocopium311346_c0_seq1	945	241	sp|A5A7I8|CDPK5_SOLTU	535
Cladocopium311352_c0_seq1	1366	220	sp|Q08623|HDHD1_HUMAN	228
Cladocopium311356_c0_seq1	671	188	sp|Q04709|TBB_BABBO	441
Cladocopium311383_c0_seq1	887	295	sp|Q63170|DYH7_RAT	4057
Cladocopium311384_c0_seq1	648	207	sp|P20904|ACT_VOLCA	377
Cladocopium311398_c0_seq1	501	113	sp|Q55774|Y182_SYNY3	661
Cladocopium311421_c0_seq1	567	117	sp|Q08DK7|MCATL_BOVIN	298
Cladocopium311426_c0_seq1	1352	111	sp|Q9GYZ0|KIF15_STRPU	1463
Cladocopium311429_c0_seq1	1454	327	sp|O95239|KIF4A_HUMAN	1232
Cladocopium311434_c0_seq1	920	303	sp|Q8W3L1|MFDR_ARATH	483
Cladocopium311465_c0_seq1	866	274	sp|Q5M7N9|ESYT3_XENTR	889
Cladocopium311478_c0_seq1	827	152	sp|B4KYX8|PLK4_DROMO	778
Cladocopium311486_c0_seq1	1493	120	sp|P02982|TCR1_ECOLX	399
Cladocopium311487_c0_seq1	1634	175	sp|O18696|PDE1_CAEEL	664
Cladocopium311575_c0_seq1	702	220	sp|A8Y236|GLT10_CAEBR	629
Cladocopium311583_c0_seq1	709	185	sp|Q9LVP9|VTI13_ARATH	221
Cladocopium311587_c0_seq1	892	158	sp|O04035|AT74H_ARATH	281
Cladocopium311592_c0_seq1	671	146	sp|Q53LQ0|PDI11_ORYSJ	512
Cladocopium311611_c0_seq1	1509	340	sp|Q9M8S6|SKOR_ARATH	828
Cladocopium311629_c0_seq1	870	65	sp|Q31QE7|CLPS_SYNE7	95
Cladocopium311646_c0_seq1	628	168	sp|P28288|ABCD3_HUMAN	659
Cladocopium311649_c0_seq1	1804	500	sp|P14735|IDE_HUMAN	1019
Cladocopium311658_c0_seq1	1544	513	sp|Q8GTR4|PULA1_ARATH	965
Cladocopium311690_c0_seq1	737	228	sp|Q9FNU2|AB25B_ORYSJ	641
Cladocopium311698_c0_seq1	1766	536	sp|P9WQK3|ETTA_MYCTU	558
Cladocopium311708_c0_seq1	807	158	sp|O05235|YUGF_BACSU	273
Cladocopium311743_c0_seq1	558	162	sp|Q9Z1J2|NEK4_MOUSE	792
Cladocopium311753_c0_seq1	703	230	sp|A8JFU2|CFA65_CHLRE	2118
Cladocopium311779_c0_seq1	1004	279	sp|Q9VG74|SIAS_DROME	372
Cladocopium311780_c0_seq1	532	177	sp|Q63170|DYH7_RAT	4057
Cladocopium311785_c0_seq1	1023	301	sp|B1JRE0|SERC_YERPY	361
Cladocopium311814_c0_seq1	745	193	sp|Q5NVJ6|KCNJ6_PONAB	423
Cladocopium311823_c0_seq1	843	277	sp|Q9FNB0|CHLH_ARATH	1381
Cladocopium311825_c0_seq1	2017	233	sp|Q9W0Y8|SCN60_DROME	2844
Cladocopium311830_c0_seq1	642	196	sp|Q54GE3|VPS45_DICDI	563
Cladocopium311838_c0_seq1	1151	126	sp|Q09174|GMA12_SCHPO	375
Cladocopium311846_c0_seq1	1184	294	sp|Q551A3|Y6689_DICDI	2772
Cladocopium311861_c0_seq1	2676	280	sp|A2RT67|DEND3_MOUSE	1274
Cladocopium311900_c0_seq1	858	220	sp|Q69QJ7|MGDG1_ORYSJ	535
Cladocopium311924_c0_seq1	883	126	sp|B9K7M5|BGLA_THENN	444
Cladocopium311944_c0_seq1	1378	242	sp|P35159|RLUB_BACSU	244
Cladocopium311956_c0_seq1	1938	646	sp|F1NTD6|ASCC3_CHICK	2211
Cladocopium311983_c0_seq1	754	222	sp|P58616|GLK_NOSS1	342
Cladocopium312013_c0_seq1	1523	239	sp|P28745|RCC1_SCHPO	539
Cladocopium312022_c0_seq1	733	192	sp|Q28CH8|YIPF6_XENTR	233
Cladocopium312045_c0_seq1	1388	417	sp|P33224|AIDB_ECOLI	541
Cladocopium312047_c0_seq1	1287	206	sp|B6F209|CPAS_ASPOZ	3907
Cladocopium312054_c0_seq1	1220	350	sp|H2KZM9|TTL11_CAEEL	707
Cladocopium312067_c0_seq1	1708	236	sp|Q56X46|MSL2_ARATH	673
Cladocopium312079_c0_seq1	937	227	sp|Q940H6|SRK2E_ARATH	362
Cladocopium312093_c0_seq1	608	165	sp|Q6DW73|DGDG2_LOTJA	463
Cladocopium312111_c0_seq1	891	235	sp|Q54WR9|GLNA3_DICDI	735
Cladocopium312123_c0_seq1	712	232	sp|C7M0M0|FTSH_ACIFD	660
Cladocopium312143_c0_seq1	793	244	sp|Q10233|RPC2_SCHPO	1165
Cladocopium312146_c0_seq1	723	99	sp|A0JMW2|DAAF5_XENLA	839
Cladocopium312166_c0_seq1	1387	232	sp|A0QP27|MMPL3_MYCS2	1013
Cladocopium312171_c0_seq1	1223	103	sp|Q9Y7Q6|SET7_SCHPO	147
Cladocopium312180_c0_seq1	1371	337	sp|Q9V780|LAP1_DROME	849
Cladocopium312185_c0_seq1	1094	349	sp|O93927|FKS1_CRYNH	1799
Cladocopium312195_c0_seq1	725	201	sp|P94400|YCIC_BACSU	397
Cladocopium312217_c0_seq1	632	195	sp|Q2W3G8|SYE2_MAGSA	477
Cladocopium312232_c0_seq1	801	264	sp|Q9HEH1|RENT1_NEUCR	1093
Cladocopium312240_c0_seq1	685	162	sp|Q9KI10|GERN_BACCE	387
Cladocopium312254_c0_seq1	711	70	sp|Q9FKP5|UBP17_ARATH	731
Cladocopium312270_c0_seq1	2114	618	sp|Q5REB8|ACSS3_PONAB	686
Cladocopium312273_c0_seq1	758	104	sp|Q01815|CAC1C_MOUSE	2139
Cladocopium312279_c0_seq1	938	272	sp|Q9H1N7|S35B3_HUMAN	401
Cladocopium312290_c0_seq1	1428	357	sp|O70571|PDK4_MOUSE	412
Cladocopium312291_c0_seq1	708	235	sp|Q54T05|RIO2_DICDI	522
Cladocopium312299_c0_seq1	513	160	sp|Q29122|MYO6_PIG	1254
Cladocopium312308_c0_seq1	812	162	sp|Q5UQK4|YL404_MIMIV	263
Cladocopium312321_c0_seq1	924	224	sp|Q9LZG0|ADK2_ARATH	345
Cladocopium312330_c0_seq1	613	157	sp|P36422|SYI_TETTH	1081
Cladocopium312355_c0_seq1	572	185	sp|Q53EP0|FND3B_HUMAN	1204
Cladocopium312380_c0_seq1	1793	592	sp|D0MYB4|EF3_PHYIT	1038
Cladocopium312409_c0_seq1	1473	61	sp|O60041|CALM_KLULA	147
Cladocopium312422_c0_seq1	1456	295	sp|Q9ZGI2|PIKA4_STRVZ	1346
