query	qlen.bp	qtrans.aa	hit	hlen.aa
Mcavernosa29373	1254	332	sp|Q96RW7|HMCN1_HUMAN	5635
Mcavernosa29375	268	87	sp|C4NYZ3|AOXB_MACFA	1349
Mcavernosa29377	480	153	sp|P31029|SPYA_CALJA	414
Mcavernosa29381	585	146	sp|Q6DBN1|Y4845_ARATH	243
Mcavernosa29392	1200	145	sp|Q15818|NPTX1_HUMAN	432
Mcavernosa29386	1833	255	sp|Q827I4|Y6940_STRAW	274
Mcavernosa29396	798	193	sp|P98073|ENTK_HUMAN	1019
Mcavernosa29395	654	45	sp|P43974|Y258_HAEIN	330
Mcavernosa29397	1377	434	sp|P50429|ARSB_MOUSE	534
Mcavernosa29405	747	235	sp|Q6ZPT1|KLHL9_MOUSE	617
Mcavernosa29398	507	71	sp|P50429|ARSB_MOUSE	534
Mcavernosa29408	1158	211	sp|A0A0R4I9Y1|R213B_DANRE	5061
Mcavernosa29414	585	175	sp|Q9XWB9|BAT36_CAEEL	320
Mcavernosa29412	570	136	sp|Q20681|BAT38_CAEEL	387
Mcavernosa29417	603	186	sp|Q8IVF4|DYH10_HUMAN	4471
Mcavernosa29418	900	280	sp|Q8IVF4|DYH10_HUMAN	4471
Mcavernosa29416	1255	123	sp|Q9J4Z4|V246_FOWPN	592
Mcavernosa29420	270	89	sp|O15439|MRP4_HUMAN	1325
Mcavernosa29423	1107	216	sp|Q09575|YRD6_CAEEL	1268
Mcavernosa29427	803	212	sp|Q86IA3|PDI1_DICDI	363
Mcavernosa29424	1107	170	sp|Q14137|BOP1_HUMAN	746
Mcavernosa33870	1902	182	sp|O35254|GORS1_RAT	451
Mcavernosa33878	873	228	sp|A8XJ44|OXDA_CAEBR	329
Mcavernosa33874	2117	673	sp|Q68CZ1|FTM_HUMAN	1315
Mcavernosa33881	729	203	sp|A8XJ44|OXDA_CAEBR	329
Mcavernosa33876	368	66	sp|P46531|NOTC1_HUMAN	2555
Mcavernosa33884	1200	296	sp|Q6DRL5|MBB1A_DANRE	1269
Mcavernosa33890	702	224	sp|Q8HXY0|ETFA_MACFA	333
Mcavernosa33902	843	173	sp|Q0VAW7|ZN112_MOUSE	879
Mcavernosa33904	678	191	sp|Q9R0M3|SRPX_MOUSE	464
Mcavernosa33910	2472	490	sp|P51869|CP4F4_RAT	522
Mcavernosa33916	429	95	sp|A0A0P0XM10|PAO6_ORYSJ	496
Mcavernosa33915	1338	393	sp|O64411|PAO1_MAIZE	500
Mcavernosa33918	879	279	sp|Q68F72|S15A4_XENLA	569
Mcavernosa33917	5406	693	sp|P20063|LDLR_RABIT	837
Mcavernosa33924	2130	593	sp|Q3U3V8|XRRA1_MOUSE	786
Mcavernosa33925	779	156	sp|Q00277|GPX1_SCHMA	169
Mcavernosa33927	486	102	sp|C5JHY1|NPIIB_BLAGS	366
Mcavernosa33926	426	101	sp|O05485|EPRA1_AERHY	346
Mcavernosa33928	975	223	sp|Q80V31|CE104_MOUSE	926
Mcavernosa33930	821	153	sp|Q8VHI5|VITRN_MOUSE	650
Mcavernosa33929	1382	456	sp|D3Z8X7|CE104_RAT	922
Mcavernosa33923	1178	312	sp|Q3U3V8|XRRA1_MOUSE	786
Mcavernosa33920	615	167	sp|Q5HZP7|SG196_XENLA	352
Mcavernosa33934	763	116	sp|P33198|IDHP_PIG	421
Mcavernosa33935	1356	444	sp|O43422|P52K_HUMAN	761
Mcavernosa33940	657	141	sp|Q5XIC4|SPG21_RAT	261
Mcavernosa33937	315	98	sp|Q9GLP1|FA5_PIG	2258
Mcavernosa33938	1092	209	sp|P46060|RAGP1_HUMAN	587
Mcavernosa33939	1074	95	sp|P46061|RAGP1_MOUSE	589
Mcavernosa33936	220	41	sp|Q90611|MMP2_CHICK	663
Mcavernosa33943	747	149	sp|Q920Q8|NS1BP_MOUSE	642
Mcavernosa33950	2861	718	sp|Q9P2K1|C2D2A_HUMAN	1620
Mcavernosa33946	1491	58	sp|Q6GMK0|MGT4B_DANRE	547
Mcavernosa33951	847	278	sp|Q5R5P0|WASC5_PONAB	1159
Mcavernosa33952	1932	308	sp|Q91Y77|MOT10_RAT	514
Mcavernosa33956	1083	276	sp|Q5SY16|NOL9_HUMAN	702
Mcavernosa33957	2887	294	sp|P0C6B8|SVEP1_RAT	3564
Mcavernosa33961	855	173	sp|Q04721|NOTC2_HUMAN	2471
Mcavernosa33963	354	114	sp|O57379|S22A6_PSEAM	562
Mcavernosa33975	702	230	sp|Q5E9D6|HDHD3_BOVIN	251
Mcavernosa33974	756	50	sp|Q99LT0|DPY30_MOUSE	99
Mcavernosa33971	507	57	sp|Q80ZJ7|SNX32_MOUSE	404
Mcavernosa33976	1920	237	sp|Q9ER41|TOR1B_MOUSE	336
Mcavernosa33970	542	105	sp|Q5I0I5|USB1_RAT	267
Mcavernosa33973	1034	310	sp|Q6P8X1|SNX6_MOUSE	406
Mcavernosa33985	1254	337	sp|Q708S4|ASI4A_DANRE	539
Mcavernosa33986	522	47	sp|Q5R1P0|NMDZ1_CANLF	943
Mcavernosa33988	717	228	sp|P35439|NMDZ1_RAT	938
Mcavernosa33992	956	127	sp|Q4QQT0|RUSD4_RAT	377
Mcavernosa33990	1466	232	sp|O35790|PIGL_RAT	252
Mcavernosa33993	300	96	sp|Q9BWT6|MND1_HUMAN	205
Mcavernosa33996	855	257	sp|Q9NR99|MXRA5_HUMAN	2828
Mcavernosa33995	444	44	sp|Q32L75|CA189_BOVIN	101
Mcavernosa34004	1086	131	sp|Q56YP2|PI5K1_ARATH	752
Mcavernosa34001	678	221	sp|Q7T0Q5|NOL10_XENLA	689
Mcavernosa34022	1062	133	sp|P23231|TOM70_NEUCR	624
Mcavernosa34021	435	142	sp|O54701|NCKX2_RAT	670
Mcavernosa34023	789	257	sp|P79307|A4_PIG	770
Mcavernosa34019	531	74	sp|Q9CZT5|VASN_MOUSE	673
Mcavernosa34026	1800	334	sp|P13264|GLSK_RAT	674
Mcavernosa34028	825	274	sp|Q91713|CHRD_XENLA	941
Mcavernosa34032	3201	178	sp|Q91ZX6|SENP2_MOUSE	588
Mcavernosa34038	704	133	sp|Q8HXW5|PSN1_MACFA	467
Mcavernosa34039	966	317	sp|Q9VMU8|SENJU_DROME	388
Mcavernosa34033	1722	262	sp|Q3UHJ0|AAK1_MOUSE	959
Mcavernosa34035	1149	244	sp|O75342|LX12B_HUMAN	701
Mcavernosa34046	1257	121	sp|Q6INX1|TMM98_XENLA	226
Mcavernosa34048	1407	438	sp|Q6NUB3|S22AF_XENLA	531
Mcavernosa34051	1281	332	sp|A4D0V7|CPED1_HUMAN	1026
Mcavernosa34049	420	49	sp|O88572|LRP6_MOUSE	1613
Mcavernosa34047	326	106	sp|Q4LDE5|SVEP1_HUMAN	3571
Mcavernosa34055	1231	151	sp|A5JYX5|DHS3_CAEEL	309
Mcavernosa34057	1350	366	sp|Q8K0U4|HS12A_MOUSE	675
Mcavernosa34060	216	43	sp|O43301|HS12A_HUMAN	675
Mcavernosa34061	834	246	sp|Q8K0U4|HS12A_MOUSE	675
Mcavernosa34066	351	90	sp|B3EWY9|MLP_ACRMI	1594
Mcavernosa34067	1377	203	sp|Q9SXB8|Y1133_ARATH	842
Mcavernosa34076	504	157	sp|Q8BUZ3|TIGD4_MOUSE	513
Mcavernosa34099	798	265	sp|Q9ULJ7|ANR50_HUMAN	1429
Mcavernosa34097	453	143	sp|Q4UMH6|Y381_RICFE	1179
Mcavernosa34098	372	119	sp|Q4UMH6|Y381_RICFE	1179
Mcavernosa34093	1504	389	sp|P52826|CACP_COLLI	627
Mcavernosa34104	319	73	sp|Q8QZX2|HAUS3_MOUSE	570
Mcavernosa34102	660	217	sp|Q5ZKJ5|MF13A_CHICK	509
Mcavernosa34105	2181	290	sp|G8HTB6|ZPP_ACRMI	414
Mcavernosa34114	1422	201	sp|A2AJ76|HMCN2_MOUSE	5100
Mcavernosa34117	679	179	sp|Q5BK75|S46A3_RAT	461
Mcavernosa34125	540	172	sp|D3YXG0|HMCN1_MOUSE	5634
Mcavernosa34127	429	129	sp|Q9Y6A2|CP46A_HUMAN	500
Mcavernosa34131	462	113	sp|Q8K3P0|DR9C7_MOUSE	313
Mcavernosa34139	2270	158	sp|Q8C0Z1|F234A_MOUSE	555
Mcavernosa34148	783	179	sp|Q8TDB6|DTX3L_HUMAN	740
Mcavernosa34147	1938	131	sp|Q9WYX8|Y508_THEMA	599
Mcavernosa34144	723	167	sp|Q6YI48|PTPRU_CHICK	1434
Mcavernosa34145	915	160	sp|Q92095|CP1A1_OPSTA	521
Mcavernosa34150	489	96	sp|Q9I928|FUCL4_ANGJA	179
Mcavernosa34149	336	103	sp|Q3UIR3|DTX3L_MOUSE	748
Mcavernosa34158	732	117	sp|P51869|CP4F4_RAT	522
Mcavernosa34160	1597	314	sp|Q04589|FGFR1_RAT	822
Mcavernosa34166	1199	233	sp|Q92508|PIEZ1_HUMAN	2521
Mcavernosa34170	540	38	sp|Q3Y5Z3|ADIPO_BOVIN	240
Mcavernosa34167	1971	203	sp|B3EWZ3|CADN_ACRMI	1675
Mcavernosa34173	693	111	sp|O89053|COR1A_MOUSE	461
Mcavernosa34180	423	119	sp|Q91ZT5|FGD4_MOUSE	766
Mcavernosa34184	414	110	sp|S3D9F9|GLOC_GLAL2	332
Mcavernosa34187	313	84	sp|Q03958|PFD6_MOUSE	127
Mcavernosa34202	1253	374	sp|Q9TRY9|BGAL_CANLF	668
Mcavernosa34209	462	147	sp|Q12955|ANK3_HUMAN	4377
Mcavernosa34213	519	51	sp|Q7LZK8|SLB_BITAR	125
Mcavernosa34210	483	54	sp|P86854|PLCL_MYTGA	156
Mcavernosa34218	292	64	sp|Q5T2S8|ARMC4_HUMAN	1044
Mcavernosa34221	1335	196	sp|Q66H95|DIRC2_RAT	478
Mcavernosa34220	663	186	sp|P10394|POL4_DROME	1237
Mcavernosa34223	1008	131	sp|A2BEA6|ARI3A_DANRE	570
Mcavernosa34237	1770	165	sp|P31948|STIP1_HUMAN	543
Mcavernosa34238	1031	129	sp|Q96JG6|VPS50_HUMAN	964
Mcavernosa34235	1251	102	sp|Q66KG0|S22AG_XENLA	566
Mcavernosa34241	246	79	sp|B2TCJ9|BETB_PARPJ	489
Mcavernosa34243	786	90	sp|Q6DK99|CNFNB_XENLA	111
Mcavernosa34242	1485	481	sp|Q24270|CAC1D_DROME	2516
Mcavernosa34254	6191	601	sp|Q69Z37|SAM9L_MOUSE	1561
Mcavernosa34253	858	76	sp|Q8BHW9|SLNL1_MOUSE	410
Mcavernosa34262	2625	205	sp|P27604|SAHH_CAEEL	437
Mcavernosa34258	1569	395	sp|Q9JLB4|CUBN_MOUSE	3623
Mcavernosa34261	1070	336	sp|P51893|SAHHA_XENLA	433
Mcavernosa34260	225	58	sp|Q80XL7|MPPE1_MOUSE	396
Mcavernosa34265	1294	276	sp|O70277|TRIM3_RAT	744
Mcavernosa34270	635	113	sp|Q54NN4|Y8514_DICDI	427
Mcavernosa34273	482	151	sp|Q93008|USP9X_HUMAN	2570
Mcavernosa34280	501	157	sp|Q2IA00|SPEF2_PIG	1812
Mcavernosa34281	342	81	sp|B5DF94|SRPX2_RAT	466
Mcavernosa34282	393	130	sp|Q7Z407|CSMD3_HUMAN	3707
Mcavernosa34285	564	67	sp|F1R983|CTIP_DANRE	651
Mcavernosa34287	219	40	sp|O02659|MBL2_BOVIN	249
Mcavernosa34290	595	183	sp|A9CB25|S22A4_PAPAN	551
Mcavernosa34295	485	155	sp|P28472|GBRB3_HUMAN	473
Mcavernosa34288	759	237	sp|P00750|TPA_HUMAN	562
Mcavernosa34296	748	245	sp|Q75NA5|GBRB_MUSDO	576
Mcavernosa34299	645	153	sp|Q07912|ACK1_HUMAN	1038
Mcavernosa34300	2743	113	sp|O54967|ACK1_MOUSE	1055
Mcavernosa34297	1452	415	sp|Q9P215|POGK_HUMAN	609
Mcavernosa34307	2470	383	sp|Q9SKX0|AB13C_ARATH	1410
Mcavernosa34309	297	87	sp|Q6GN91|NT5D3_XENLA	499
Mcavernosa34316	652	122	sp|Q96LJ7|DHRS1_HUMAN	313
Mcavernosa34313	732	192	sp|Q99L04|DHRS1_MOUSE	313
Mcavernosa34323	864	52	sp|P36836|S15A1_RABIT	707
Mcavernosa34319	594	181	sp|Q96F25|ALG14_HUMAN	216
Mcavernosa34335	534	166	sp|O95861|BPNT1_HUMAN	308
Mcavernosa34334	564	160	sp|Q8BP56|PGGHG_MOUSE	690
Mcavernosa34322	744	137	sp|Q10142|AUR1_SCHPO	422
Mcavernosa34340	595	76	sp|Q6AZN6|PK3C3_XENLA	886
Mcavernosa34342	1460	141	sp|Q2T9N4|PMF1_BOVIN	205
Mcavernosa34341	999	109	sp|Q8N567|ZCHC9_HUMAN	271
Mcavernosa34351	1431	283	sp|Q4VA61|DSCL1_MOUSE	2053
Mcavernosa34349	534	124	sp|Q6K3R5|NCL2_ORYSJ	575
Mcavernosa34354	316	73	sp|P41413|PCSK5_RAT	1809
Mcavernosa34355	849	184	sp|Q49AJ0|F135B_HUMAN	1406
Mcavernosa34356	1035	317	sp|Q5RA75|F135A_PONAB	1095
Mcavernosa34358	1806	356	sp|Q8WVP7|LMBR1_HUMAN	490
Mcavernosa34360	537	172	sp|Q5ZIT8|TAF2_CHICK	1168
Mcavernosa34373	213	64	sp|P62856|RS26_RAT	115
Mcavernosa34370	785	128	sp|Q96J01|THOC3_HUMAN	351
Mcavernosa34369	3351	1016	sp|Q8R151|ZNFX1_MOUSE	1909
Mcavernosa34372	409	132	sp|P24156|L2CC_DROME	276
Mcavernosa34371	786	101	sp|P24156|L2CC_DROME	276
Mcavernosa34374	2436	314	sp|Q9JI78|NGLY1_MOUSE	651
Mcavernosa34375	1095	177	sp|Q5ZJM3|NGLY1_CHICK	651
Mcavernosa34382	3198	1062	sp|P47743|GRM8_MOUSE	908
Mcavernosa34381	1350	404	sp|O00222|GRM8_HUMAN	908
Mcavernosa34383	951	295	sp|G3M4F8|OCTB2_CHISP	395
Mcavernosa34403	1194	124	sp|P14780|MMP9_HUMAN	707
Mcavernosa34413	524	116	sp|A1A4N1|S29A3_BOVIN	474
Mcavernosa34412	630	166	sp|Q3V079|BBOF1_MOUSE	533
Mcavernosa34419	4089	267	sp|Q6R2W3|SCND3_HUMAN	1325
Mcavernosa34423	2319	772	sp|Q9Y6Y1|CMTA1_HUMAN	1673
Mcavernosa34422	1078	136	sp|Q80Y50|CMTA2_MOUSE	1208
Mcavernosa34430	1901	404	sp|A4QN56|MFS4B_DANRE	594
Mcavernosa34431	1709	345	sp|Q61771|KIF3B_MOUSE	747
Mcavernosa34426	384	112	sp|A1Z198|NL1B2_MOUSE	1177
Mcavernosa34435	592	149	sp|Q95SX7|RTBS_DROME	906
Mcavernosa34444	1977	163	sp|Q4V842|GPTC4_XENLA	324
Mcavernosa34443	1644	350	sp|Q62448|IF4G2_MOUSE	906
Mcavernosa34446	756	238	sp|Q9C8V0|IAN6_ARATH	336
Mcavernosa34445	3113	575	sp|P30823|CTR1_RAT	624
Mcavernosa34447	1299	113	sp|A9M1P7|GCSP_NEIM0	950
Mcavernosa33211	1034	152	sp|B7P877|NCBP2_IXOSC	152
Mcavernosa33214	408	99	sp|O89110|CASP8_MOUSE	480
Mcavernosa33212	437	38	sp|Q641W3|NUFP1_RAT	486
Mcavernosa33208	1290	270	sp|Q96DM1|PGBD4_HUMAN	585
Mcavernosa33219	664	115	sp|Q9WUE4|NPRL2_MOUSE	380
Mcavernosa33223	1257	417	sp|P49961|ENTP1_HUMAN	510
Mcavernosa33217	874	289	sp|Q9BXT6|M10L1_HUMAN	1211
Mcavernosa33216	676	180	sp|Q8GYD9|SDE3_ARATH	1002
Mcavernosa33215	363	53	sp|Q99MV5|M10L1_MOUSE	1187
Mcavernosa33229	2125	187	sp|Q9N2I7|DPP4_FELCA	765
Mcavernosa33225	812	212	sp|Q8BUB6|UST_MOUSE	407
Mcavernosa33227	1026	34	sp|Q9CQS5|RIOK2_MOUSE	547
Mcavernosa33234	766	154	sp|Q8C190|VP9D1_MOUSE	649
Mcavernosa33239	351	115	sp|Q9C0G6|DYH6_HUMAN	4158
Mcavernosa33241	747	235	sp|Q9NXP7|GIN1_HUMAN	522
Mcavernosa33238	1521	477	sp|Q9C0G6|DYH6_HUMAN	4158
Mcavernosa33237	1224	63	sp|Q6C5V7|YNG2_YARLI	283
Mcavernosa33247	501	156	sp|A7RWC9|ITPA_NEMVE	203
Mcavernosa33244	2522	284	sp|Q503I9|GLD2_DANRE	489
Mcavernosa33240	336	96	sp|Q9MBF8|DYH1B_CHLRE	4513
Mcavernosa33259	580	103	sp|Q28HC7|COMD6_XENTR	197
Mcavernosa33267	2503	690	sp|Q9CZR2|NALD2_MOUSE	740
Mcavernosa33266	753	167	sp|F1N6G5|HACE1_BOVIN	909
Mcavernosa33273	2895	62	sp|Q99572|P2RX7_HUMAN	595
Mcavernosa33275	1123	344	sp|Q9TUM0|TRFL_CAMDR	708
Mcavernosa33271	829	189	sp|Q8CE94|MOT13_MOUSE	428
Mcavernosa33282	768	151	sp|Q8FHD2|YDFG_ECOL6	248
Mcavernosa33284	373	117	sp|Q8K4F6|NSUN5_MOUSE	465
Mcavernosa33297	1740	392	sp|Q69ZJ7|RIC1_MOUSE	1422
Mcavernosa33299	1335	358	sp|Q5RBL1|GARS_PONAB	739
Mcavernosa33302	594	185	sp|Q8CFN2|CDC42_RAT	191
Mcavernosa33309	427	110	sp|Q9D600|PSF2_MOUSE	185
Mcavernosa33303	528	38	sp|Q53CF9|COX7C_SAISC	63
Mcavernosa33304	279	63	sp|Q6P5M2|WDR61_DANRE	305
Mcavernosa33305	960	158	sp|Q9ERF3|WDR61_MOUSE	305
Mcavernosa33312	492	145	sp|O18806|FA8_CANLF	2343
Mcavernosa33311	324	35	sp|C0HK71|IAA1_HETMG	44
Mcavernosa33318	564	171	sp|Q8WU67|ABHD3_HUMAN	409
Mcavernosa33316	2100	209	sp|Q05609|CTR1_ARATH	821
Mcavernosa33317	1072	217	sp|Q96AJ9|VTI1A_HUMAN	217
Mcavernosa33322	1768	97	sp|Q8BUH1|TXN4B_MOUSE	149
Mcavernosa33323	462	140	sp|P55066|NCAN_MOUSE	1268
Mcavernosa33320	2823	347	sp|G5E8K5|ANK3_MOUSE	1961
Mcavernosa33324	474	49	sp|P07524|TYRO_STRAT	273
Mcavernosa33328	480	148	sp|Q1LWG4|PCAT1_DANRE	517
Mcavernosa33327	546	175	sp|Q93008|USP9X_HUMAN	2570
Mcavernosa33326	829	106	sp|Q92636|FAN_HUMAN	917
Mcavernosa33333	495	81	sp|Q86YT5|S13A5_HUMAN	568
Mcavernosa33339	276	92	sp|A0A1D5PRR9|FANCM_CHICK	2041
Mcavernosa33340	621	194	sp|A0A1D5PRR9|FANCM_CHICK	2041
Mcavernosa33347	465	119	sp|P08059|G6PI_PIG	558
Mcavernosa33348	1443	194	sp|Q8C2L6|T161B_MOUSE	487
Mcavernosa33356	1580	514	sp|Q8R3N1|NOP14_MOUSE	860
Mcavernosa33358	509	70	sp|Q6DG52|CHUR_MOUSE	112
Mcavernosa33361	375	121	sp|P22002|CAC1C_RAT	2169
Mcavernosa33370	849	191	sp|Q91610|DHHA_XENLA	396
Mcavernosa33386	1125	231	sp|A0A1B0GUU1|CQ113_HUMAN	675
Mcavernosa33389	417	132	sp|Q6NV34|DECR2_DANRE	300
Mcavernosa33388	456	125	sp|Q6NV34|DECR2_DANRE	300
Mcavernosa33392	200	61	sp|P08103|HCK_MOUSE	524
Mcavernosa33402	1137	349	sp|Q5SVZ6|ZMYM1_HUMAN	1142
Mcavernosa33400	384	39	sp|Q9DGJ3|NPC2_DANRE	149
Mcavernosa33401	1542	435	sp|Q5SVZ6|ZMYM1_HUMAN	1142
Mcavernosa33408	807	130	sp|Q52353|TERZ_SERMA	193
Mcavernosa33404	1781	353	sp|O95450|ATS2_HUMAN	1211
Mcavernosa33411	564	122	sp|P19218|GP2_RAT	530
Mcavernosa33414	633	207	sp|Q05737|YPTM2_MAIZE	203
Mcavernosa33416	870	242	sp|A4IFW2|PTPRF_DANRE	1909
Mcavernosa33422	723	95	sp|P61799|APTX_DANRE	324
Mcavernosa33429	1065	350	sp|Q9DGE2|MK14A_DANRE	361
Mcavernosa33428	3760	729	sp|Q6NYU2|HELZ_DANRE	1860
Mcavernosa33427	549	107	sp|Q6NYU2|HELZ_DANRE	1860
Mcavernosa33437	696	115	sp|Q96DM1|PGBD4_HUMAN	585
Mcavernosa33442	340	53	sp|B2RX88|CSPP1_MOUSE	1205
Mcavernosa33449	1892	29	sp|Q4V7Q1|RM52_XENLA	145
Mcavernosa33448	715	126	sp|P84173|PHB_CHICK	272
Mcavernosa33451	255	67	sp|Q5R8A5|PA24A_PONAB	749
Mcavernosa33460	756	225	sp|Q5ZKJ5|MF13A_CHICK	509
Mcavernosa33461	1203	349	sp|J3S6Y1|TSEAR_MOUSE	670
Mcavernosa33456	1548	475	sp|Q9Y4D8|HECD4_HUMAN	3996
Mcavernosa33462	1419	286	sp|P13444|METK1_RAT	397
Mcavernosa33465	4506	335	sp|Q75N90|FBN3_HUMAN	2809
Mcavernosa33463	2775	216	sp|Q8BPB0|MOB1B_MOUSE	216
Mcavernosa33473	2280	154	sp|Q5R7K7|SENP2_PONAB	589
Mcavernosa33471	1041	252	sp|Q6R2W3|SCND3_HUMAN	1325
Mcavernosa33475	525	114	sp|Q95114|MFGM_BOVIN	427
Mcavernosa33483	753	86	sp|Q6ZR08|DYH12_HUMAN	3092
Mcavernosa33491	1080	217	sp|O35604|NPC1_MOUSE	1277
Mcavernosa33487	1839	67	sp|A2ACG1|TLDC2_MOUSE	198
Mcavernosa33480	597	105	sp|A4D0V7|CPED1_HUMAN	1026
Mcavernosa33494	849	257	sp|P53365|ARFP2_HUMAN	341
Mcavernosa33493	1080	255	sp|M9MSG8|PIEZO_DROME	2551
Mcavernosa33506	1537	187	sp|Q6DF07|PDC10_XENTR	212
Mcavernosa33505	474	129	sp|O95620|DUS4L_HUMAN	317
Mcavernosa33516	1290	153	sp|Q54JG7|DST4_DICDI	485
Mcavernosa33522	715	174	sp|O15118|NPC1_HUMAN	1278
Mcavernosa33523	3518	771	sp|Q0IHW8|CLU_XENTR	1296
Mcavernosa33528	747	56	sp|O73700|CAC1D_CHICK	2190
Mcavernosa33534	489	159	sp|P47713|PA24A_MOUSE	748
Mcavernosa33535	495	154	sp|P49147|PA24A_CHICK	748
Mcavernosa33533	291	85	sp|B1WAZ6|PA24A_XENTR	749
Mcavernosa33536	1578	453	sp|P48416|CP10_LYMST	545
Mcavernosa33543	1578	213	sp|Q7TSL3|FBX11_RAT	843
Mcavernosa33548	1479	288	sp|G3UYX5|RGS22_MOUSE	1258
Mcavernosa33551	841	212	sp|Q9P2I0|CPSF2_HUMAN	782
Mcavernosa33556	630	208	sp|Q8WXB1|MT21A_HUMAN	218
Mcavernosa33553	850	153	sp|Q8MJ46|PP1G_CANLF	323
Mcavernosa33552	696	213	sp|Q8CPI3|FABG_STAES	244
Mcavernosa33555	258	85	sp|Q0IJ33|TM129_XENTR	362
Mcavernosa33557	1287	406	sp|Q91V83|TTI1_MOUSE	1085
Mcavernosa33554	1083	332	sp|Q0IJ33|TM129_XENTR	362
Mcavernosa33576	453	143	sp|A7SPE8|BL1S5_NEMVE	164
Mcavernosa33571	2091	508	sp|B2GV50|RFX2_RAT	692
Mcavernosa33568	342	92	sp|Q9TU32|LMAN1_CHLAE	510
Mcavernosa33569	1441	447	sp|C4A0D9|BAP1_BRAFL	694
Mcavernosa33567	579	188	sp|Q66IC9|ROP1L_DANRE	218
Mcavernosa33574	201	62	sp|P48377|RFX1_MOUSE	963
Mcavernosa33575	549	179	sp|Q7ZXZ0|MCM3Z_XENLA	806
Mcavernosa33581	1668	332	sp|Q91YN0|CL004_MOUSE	552
Mcavernosa33583	829	153	sp|Q70JS2|KELC_ANOST	1499
Mcavernosa33577	1281	421	sp|Q6DEY7|EPAB_XENTR	629
Mcavernosa33584	909	174	sp|Q5RI75|RASEF_MOUSE	627
Mcavernosa33593	1243	225	sp|G8HTB6|ZPP_ACRMI	414
Mcavernosa33595	660	199	sp|Q06063|DUS4_YEAST	367
Mcavernosa33597	951	73	sp|Q8IE95|SETVS_PLAF7	2548
Mcavernosa33604	411	127	sp|Q5M868|GBA2_RAT	912
Mcavernosa33609	495	98	sp|O95436|NPT2B_HUMAN	690
Mcavernosa33612	339	79	sp|O75445|USH2A_HUMAN	5202
Mcavernosa33616	528	148	sp|Q99542|MMP19_HUMAN	508
Mcavernosa33618	1284	118	sp|Q8IVV2|LOXH1_HUMAN	2067
Mcavernosa33624	1701	145	sp|A0JM23|NPHP3_XENTR	1311
Mcavernosa33628	519	112	sp|Q803Q4|DEP1A_DANRE	800
Mcavernosa33632	561	179	sp|Q9XTR8|LIP1_CAEEL	353
Mcavernosa33638	811	90	sp|D4AUF1|WSCD1_ARTBC	924
Mcavernosa33639	519	153	sp|P19623|SPEE_HUMAN	302
Mcavernosa33637	273	86	sp|Q86W47|KCMB4_HUMAN	210
Mcavernosa33652	464	123	sp|A5PJX7|S6A13_BOVIN	602
Mcavernosa33655	1077	269	sp|Q8C156|CND2_MOUSE	731
Mcavernosa33661	261	87	sp|Q9Y297|FBW1A_HUMAN	605
Mcavernosa33664	570	170	sp|Q9BXW9|FACD2_HUMAN	1451
Mcavernosa33640	2690	311	sp|Q5ZIH0|INT11_CHICK	600
Mcavernosa33662	901	173	sp|Q9BXW9|FACD2_HUMAN	1451
Mcavernosa33660	291	90	sp|Q5SRY7|FBW1B_MOUSE	542
Mcavernosa33663	493	159	sp|Q9BXW9|FACD2_HUMAN	1451
Mcavernosa33653	558	143	sp|P31641|SC6A6_HUMAN	620
Mcavernosa33666	1218	250	sp|P22770|ACHA7_CHICK	502
Mcavernosa33671	2375	394	sp|Q810B6|ANFY1_MOUSE	1169
Mcavernosa33669	1702	553	sp|Q9ESN6|TRIM2_MOUSE	744
Mcavernosa33684	391	120	sp|P50411|IPP2_RAT	205
Mcavernosa33683	364	57	sp|P17955|NUP62_RAT	525
Mcavernosa33677	2164	679	sp|Q9UPW8|UN13A_HUMAN	1703
Mcavernosa33680	933	218	sp|A6QLU6|AGRD1_BOVIN	902
Mcavernosa33686	309	67	sp|A4IGL7|PXDN_XENTR	1457
Mcavernosa33691	1563	491	sp|O14522|PTPRT_HUMAN	1441
Mcavernosa33696	3411	1111	sp|E9PXF8|MTMRD_MOUSE	1872
Mcavernosa33694	213	42	sp|P80457|XDH_BOVIN	1332
Mcavernosa33693	736	159	sp|Q8RWL6|STY17_ARATH	570
Mcavernosa33692	1333	133	sp|Q0VCA2|ARRD3_BOVIN	414
Mcavernosa33702	1214	273	sp|Q7YR26|TOP1_CHLAE	767
Mcavernosa33703	366	98	sp|P11387|TOP1_HUMAN	765
Mcavernosa33701	768	207	sp|Q9LDH0|XYLT_ARATH	534
Mcavernosa33712	1284	75	sp|O35516|NOTC2_MOUSE	2470
Mcavernosa33710	1356	426	sp|O75899|GABR2_HUMAN	941
Mcavernosa33721	1032	333	sp|O35490|BHMT1_MOUSE	407
Mcavernosa33720	273	81	sp|Q26636|CATL_SARPE	339
Mcavernosa33733	1307	317	sp|P22105|TENX_HUMAN	4244
Mcavernosa33732	630	197	sp|O75452|RDH16_HUMAN	317
Mcavernosa33738	2871	170	sp|Q4R7U0|TMC7_MACFA	723
Mcavernosa33741	1904	223	sp|Q1JP61|KDM8_BOVIN	406
Mcavernosa33734	1102	141	sp|P36404|ARL2_HUMAN	184
Mcavernosa33737	507	162	sp|Q569U0|MYO19_XENLA	971
Mcavernosa33742	3237	1059	sp|P31696|AGRIN_CHICK	2081
