query	qlen.bp	qtrans.aa	hit	hlen.aa
Mcavernosa02487-RA	633	180	sp|Q5UQN4|YL432_MIMIV	219
Mcavernosa02488-RA	1422	301	sp|Q642M9|DHDH_DANRE	334
Mcavernosa02484-RA	2951	912	sp|Q15147|PLCB4_HUMAN	1175
Mcavernosa02489-RA	300	81	sp|Q01970|PLCB3_HUMAN	1234
Mcavernosa02485-RA	3047	809	sp|P10894|PLCB1_BOVIN	1216
Mcavernosa02500-RA	465	102	sp|C4JK49|NPIIB_UNCRE	357
Mcavernosa02501-RA	4412	1287	sp|Q6P5E4|UGGG1_MOUSE	1551
Mcavernosa02490-RA	748	108	sp|Q5ZKL6|MBOA2_CHICK	518
Mcavernosa02491-RA	528	93	sp|C5P507|MEP3_COCP7	354
Mcavernosa02505-RA	978	321	sp|O05485|EPRA1_AERHY	346
Mcavernosa02513-RA	7506	1314	sp|A0A0E4AZP0|FSA1_FUSSF	3948
Mcavernosa02504-RA	837	91	sp|O05485|EPRA1_AERHY	346
Mcavernosa02517-RA	759	125	sp|Q8IS64|ECE_LOCMI	727
Mcavernosa02518-RA	1614	192	sp|F4JTS8|NOV_ARATH	2729
Mcavernosa02515-RA	727	35	sp|Q9JHL3|ECEL1_RAT	775
Mcavernosa02520-RA	971	237	sp|Q9W5Y0|NEP3_DROME	786
Mcavernosa02530-RA	1444	218	sp|Q6NRV0|TRAIP_XENLA	464
Mcavernosa02538-RA	1069	215	sp|P59024|FKB14_MOUSE	211
Mcavernosa02539-RA	1968	636	sp|Q5ZJD3|LSG1_CHICK	653
Mcavernosa02542-RA	1130	114	sp|B2RWS6|EP300_MOUSE	2412
Mcavernosa02544-RA	913	139	sp|O60271|JIP4_HUMAN	1321
Mcavernosa02547-RA	705	231	sp|Q5XGI0|PRPS2_XENTR	318
Mcavernosa02551-RA	4729	304	sp|Q5XGI0|PRPS2_XENTR	318
Mcavernosa02545-RA	3343	473	sp|Q58A65|JIP4_MOUSE	1321
Mcavernosa02562-RA	2985	970	sp|Q86UW6|N4BP2_HUMAN	1770
Mcavernosa02558-RA	1053	271	sp|A4FV08|GNPI1_BOVIN	289
Mcavernosa02559-RA	1701	516	sp|O54853|KCNH6_RAT	950
Mcavernosa02557-RA	7112	1659	sp|Q6P1D7|SLX4_MOUSE	1565
Mcavernosa02553-RA	3831	292	sp|P62286|ASPM_CANLF	3469
Mcavernosa02576-RA	976	163	sp|Q3SWZ4|EXOS9_BOVIN	440
Mcavernosa02575-RA	558	170	sp|Q4QR75|EXOS9_RAT	437
Mcavernosa02573-RA	1819	304	sp|Q9CR16|PPID_MOUSE	370
Mcavernosa02567-RA	1539	278	sp|Q61554|FBN1_MOUSE	2873
Mcavernosa02571-RA	469	41	sp|P70704|AT8A1_MOUSE	1164
Mcavernosa02584-RA	1567	382	sp|Q9TTU3|CLCN5_RABIT	816
Mcavernosa02582-RA	1353	320	sp|P51792|CLCN3_RAT	818
Mcavernosa02579-RA	222	62	sp|P21569|CYPH_MAIZE	172
Mcavernosa02580-RA	624	91	sp|Q8WV99|ZFN2B_HUMAN	257
Mcavernosa02572-RA	1360	434	sp|Q29449|AT8A1_BOVIN	1149
Mcavernosa02574-RA	1407	144	sp|O15091|MRPP3_HUMAN	583
Mcavernosa02577-RA	408	98	sp|Q6NYV5|SP30L_DANRE	178
Mcavernosa02570-RA	268	70	sp|C7EXK4|AT8A2_BOVIN	1148
Mcavernosa02595-RA	4362	1333	sp|O15067|PUR4_HUMAN	1338
Mcavernosa02592-RA	2775	554	sp|Q9EPW0|INP4A_MOUSE	939
Mcavernosa02587-RA	3721	1024	sp|O16025|AOSL_PLEHO	1066
Mcavernosa02594-RA	2380	502	sp|A0A1J6KGJ9|JAR4_NICAT	577
Mcavernosa02585-RA	818	162	sp|Q7SXS2|YIPF5_XENLA	256
Mcavernosa02588-RA	501	96	sp|Q9EPW0|INP4A_MOUSE	939
Mcavernosa02593-RA	873	260	sp|Q9JI90|RNF14_MOUSE	485
Mcavernosa02591-RA	572	83	sp|Q62784|INP4A_RAT	939
Mcavernosa02598-RA	987	147	sp|Q8N9Y4|F181A_HUMAN	354
Mcavernosa02606-RA	569	73	sp|Q6VUC1|DPH3_CRIGR	82
Mcavernosa02602-RA	2329	218	sp|Q8IWR1|TRI59_HUMAN	403
Mcavernosa02603-RA	6396	1036	sp|Q6NTV6|INF2_XENLA	1099
Mcavernosa02607-RA	456	135	sp|Q9H7F4|T185B_HUMAN	350
Mcavernosa02604-RA	591	127	sp|Q6NTV6|INF2_XENLA	1099
Mcavernosa02605-RA	474	100	sp|Q6NTV6|INF2_XENLA	1099
Mcavernosa02609-RA	2226	188	sp|Q5ZLC6|ANR10_CHICK	414
Mcavernosa02614-RA	2010	281	sp|Q9NUQ7|UFSP2_HUMAN	469
Mcavernosa02613-RA	1503	210	sp|Q9P0M2|AKA7G_HUMAN	348
Mcavernosa02616-RA	1365	369	sp|Q52MA5|MID51_XENTR	463
Mcavernosa02618-RA	2751	303	sp|Q7Z494|NPHP3_HUMAN	1330
Mcavernosa02610-RA	1296	432	sp|Q08890|IDS_MOUSE	552
Mcavernosa02624-RA	514	151	sp|P52478|UBC1_CAEEL	192
Mcavernosa02628-RA	2996	889	sp|Q7Z5J8|ANKAR_HUMAN	1434
Mcavernosa02627-RA	1497	90	sp|O54161|EABF_STRCO	475
Mcavernosa02626-RA	717	225	sp|O49447|ADT3_ARATH	379
Mcavernosa02625-RA	1482	317	sp|A2A3V2|S2543_MOUSE	341
Mcavernosa02623-RA	1317	335	sp|A4IIW0|MB212_XENTR	359
Mcavernosa02621-RA	2097	600	sp|P0CI65|NPHP3_DANRE	1303
Mcavernosa02620-RA	1458	450	sp|Q6AZT7|NPHP3_XENLA	1300
Mcavernosa02630-RA	1847	494	sp|Q9Y238|DLEC1_HUMAN	1755
Mcavernosa02636-RA	797	218	sp|Q9Y238|DLEC1_HUMAN	1755
Mcavernosa02632-RA	591	122	sp|Q9Y238|DLEC1_HUMAN	1755
Mcavernosa02635-RA	615	186	sp|Q8BLA1|DLEC1_MOUSE	635
Mcavernosa02633-RA	402	120	sp|Q9Y238|DLEC1_HUMAN	1755
Mcavernosa02643-RA	3840	527	sp|P54131|ACHA7_BOVIN	499
Mcavernosa02641-RA	2102	429	sp|Q866A2|ACHA7_MACMU	502
Mcavernosa02644-RA	3778	508	sp|P22770|ACHA7_CHICK	502
Mcavernosa02639-RA	3300	565	sp|Q96TA2|YMEL1_HUMAN	773
Mcavernosa02653-RA	426	73	sp|Q9CXC3|MGME1_MOUSE	338
Mcavernosa02650-RA	1141	256	sp|P43119|PI2R_HUMAN	386
Mcavernosa02654-RA	783	133	sp|Q9CXC3|MGME1_MOUSE	338
Mcavernosa02655-RA	1250	166	sp|Q7ZY70|AKIRB_XENLA	183
Mcavernosa02651-RA	3436	290	sp|P79888|DCAM_XENLA	335
Mcavernosa02645-RA	4787	40	sp|Q5IS41|NCAN_PANTR	1321
Mcavernosa02652-RA	3153	195	sp|P01123|YPT1_YEAST	206
Mcavernosa02649-RA	1137	111	sp|B4F785|EGFLA_RAT	1005
Mcavernosa02646-RA	717	210	sp|B3EWZ3|CADN_ACRMI	1675
Mcavernosa02659-RA	1692	204	sp|Q3SXY8|AR13B_HUMAN	428
Mcavernosa02660-RA	2167	138	sp|P39598|YWBO_BACSU	200
Mcavernosa02656-RA	2097	614	sp|Q8R5C8|ZMY11_MOUSE	602
Mcavernosa02657-RA	1108	189	sp|Q7T3C7|RT4I1_DANRE	387
Mcavernosa02662-RA	2736	839	sp|P41180|CASR_HUMAN	1078
Mcavernosa02661-RA	3289	1011	sp|G3V8T1|MPP8_RAT	851
Mcavernosa02658-RA	3641	938	sp|P22102|PUR2_HUMAN	1010
Mcavernosa02669-RA	2699	569	sp|Q5ZJ08|SYYC_CHICK	527
Mcavernosa02664-RA	4016	265	sp|Q6P7W0|SENP6_MOUSE	1132
Mcavernosa02666-RA	2775	245	sp|Q55GU0|Y9955_DICDI	916
Mcavernosa02676-RA	16426	1295	sp|P33450|FAT_DROME	5147
Mcavernosa02668-RA	1041	229	sp|Q6IRU2|TPM4_MOUSE	248
Mcavernosa02675-RA	477	109	sp|Q9VZD5|RT06_DROME	147
Mcavernosa02672-RA	1524	326	sp|Q9CZ57|NSUN4_MOUSE	381
Mcavernosa02677-RA	324	94	sp|O50064|FIMB2_ARATH	654
Mcavernosa02671-RA	2787	120	sp|Q92734|TFG_HUMAN	400
Mcavernosa02673-RA	1226	226	sp|Q9X248|FABG_THEMA	246
Mcavernosa02684-RA	1143	322	sp|Q5XIV0|TET5C_RAT	391
Mcavernosa02681-RA	1646	511	sp|Q6ZTR5|CFA47_HUMAN	3187
Mcavernosa02683-RA	2239	449	sp|A7T167|GDAP2_NEMVE	502
Mcavernosa02682-RA	7584	2316	sp|Q6ZTR5|CFA47_HUMAN	3187
Mcavernosa02687-RA	4896	625	sp|Q8N5D0|WDTC1_HUMAN	677
Mcavernosa02686-RA	1497	242	sp|Q80ZK9|WDTC1_MOUSE	677
Mcavernosa02694-RA	1502	209	sp|Q7TQM3|FGRL1_RAT	529
Mcavernosa02692-RA	1531	225	sp|P21804|FGFR1_CHICK	819
Mcavernosa02695-RA	4513	390	sp|Q7TQM3|FGRL1_RAT	529
Mcavernosa02691-RA	4678	831	sp|P11362|FGFR1_HUMAN	822
Mcavernosa02696-RA	1776	307	sp|Q8CG72|ADPRS_MOUSE	370
Mcavernosa02690-RA	2253	208	sp|O42127|FGFR3_XENLA	802
Mcavernosa02693-RA	931	238	sp|Q8JG38|FGFR2_DANRE	817
Mcavernosa02699-RA	816	152	sp|O60258|FGF17_HUMAN	216
Mcavernosa02698-RA	726	153	sp|P55075|FGF8_HUMAN	233
Mcavernosa02706-RA	1090	193	sp|Q9D3X5|PACRL_MOUSE	248
Mcavernosa02703-RA	1633	227	sp|Q3ZBR5|TTC1_BOVIN	292
Mcavernosa02700-RA	3478	725	sp|P22607|FGFR3_HUMAN	806
Mcavernosa02713-RA	408	134	sp|P54186|D1_ONCVO	152
Mcavernosa02710-RA	2444	469	sp|Q05B30|WDR91_XENTR	751
Mcavernosa02712-RA	309	101	sp|A4D1P6|WDR91_HUMAN	747
Mcavernosa02718-RA	825	211	sp|Q8TF61|FBX41_HUMAN	875
Mcavernosa02719-RA	1011	314	sp|P83088|FUCTC_DROME	425
Mcavernosa02722-RA	4041	667	sp|Q8C9S4|CC186_MOUSE	917
Mcavernosa02721-RA	1422	238	sp|F7E235|FAXC_XENTR	406
Mcavernosa02714-RA	4065	1339	sp|P16157|ANK1_HUMAN	1881
Mcavernosa02723-RA	1172	127	sp|Q5BK57|HAUS8_RAT	385
Mcavernosa02727-RA	1491	340	sp|P55039|DRG2_HUMAN	364
Mcavernosa02730-RA	1113	72	sp|Q08288|LYAR_MOUSE	388
Mcavernosa02731-RA	912	144	sp|Q08288|LYAR_MOUSE	388
Mcavernosa02728-RA	1852	292	sp|Q2TBI1|NSE4A_BOVIN	382
Mcavernosa02732-RA	1706	261	sp|Q8R087|B4GT7_MOUSE	327
Mcavernosa02725-RA	2316	259	sp|Q9ERK0|RIPK4_MOUSE	786
Mcavernosa02747-RA	2634	817	sp|P15848|ARSB_HUMAN	533
Mcavernosa02752-RA	7324	1597	sp|A4D0S4|LAMB4_HUMAN	1761
Mcavernosa02746-RA	1596	482	sp|Q8BM89|ARSJ_MOUSE	598
Mcavernosa02744-RA	447	115	sp|Q9DBI0|TMPS6_MOUSE	811
Mcavernosa02749-RA	1446	81	sp|Q08935|ROC1_NICSY	273
Mcavernosa02750-RA	4039	795	sp|Q5VVW2|GARL3_HUMAN	1013
Mcavernosa02743-RA	1269	283	sp|P69525|TMPS9_MOUSE	1065
Mcavernosa02755-RA	1095	118	sp|Q6DFN1|NDUF3_XENTR	183
Mcavernosa02758-RA	1735	435	sp|A7SBN6|ZGPAT_NEMVE	508
Mcavernosa02756-RA	4752	1512	sp|Q1LVF0|LAMC1_DANRE	1593
Mcavernosa02754-RA	1777	529	sp|A4D0S4|LAMB4_HUMAN	1761
Mcavernosa02762-RA	336	110	sp|P51992|RO32_XENLA	385
Mcavernosa02753-RA	2355	784	sp|P11047|LAMC1_HUMAN	1609
Mcavernosa02761-RA	909	181	sp|A5A6H4|ROA1_PANTR	320
Mcavernosa02760-RA	960	170	sp|Q9VVE5|MSIR6_DROME	369
Mcavernosa02763-RA	2422	346	sp|Q9NVG8|TBC13_HUMAN	400
Mcavernosa02774-RA	1134	338	sp|P17124|HRH2_CANLF	359
Mcavernosa02771-RA	4833	849	sp|Q5SV85|SYNRG_MOUSE	1306
Mcavernosa02764-RA	2333	459	sp|Q9DC61|MPPA_MOUSE	524
Mcavernosa02777-RA	7162	1011	sp|Q9UKP5|ATS6_HUMAN	1117
Mcavernosa02776-RA	3687	946	sp|P58459|ATS10_MOUSE	1104
Mcavernosa02780-RA	462	117	sp|Q8BG21|FLOWR_MOUSE	171
Mcavernosa02775-RA	3358	725	sp|P54319|PLAP_RAT	795
Mcavernosa02778-RA	4245	214	sp|P57790|KEAP1_RAT	624
Mcavernosa02779-RA	2686	265	sp|Q9BSL1|UBAC1_HUMAN	405
Mcavernosa02790-RA	2475	260	sp|Q3ZCT8|KBTBC_HUMAN	623
Mcavernosa02794-RA	2213	445	sp|Q28141|DHX9_BOVIN	1287
Mcavernosa02793-RA	1758	564	sp|Q5R874|DHX9_PONAB	1269
Mcavernosa02791-RA	7669	2348	sp|P16086|SPTN1_RAT	2472
Mcavernosa02795-RA	3514	480	sp|Q8JZM7|CDC73_MOUSE	531
Mcavernosa02783-RA	2828	289	sp|Q80ZI6|LRSM1_MOUSE	727
Mcavernosa02784-RA	423	118	sp|Q80ZI6|LRSM1_MOUSE	727
Mcavernosa02789-RA	796	109	sp|A0A1B8YAB1|KBTB8_XENTR	606
Mcavernosa02806-RA	2014	131	sp|Q6DCW1|GFI1B_XENLA	343
Mcavernosa02808-RA	885	198	sp|Q07120|GFI1_RAT	423
Mcavernosa02799-RA	2084	519	sp|A7MBH5|ODAD3_BOVIN	621
Mcavernosa02818-RA	2232	135	sp|Q5I0E6|RPAP2_RAT	609
Mcavernosa02817-RA	606	147	sp|Q8VC34|RPAP2_MOUSE	614
Mcavernosa02810-RA	1152	320	sp|Q6NT16|S18B1_HUMAN	456
Mcavernosa02815-RA	2137	424	sp|Q9WU63|HEBP2_MOUSE	205
Mcavernosa02811-RA	4210	278	sp|D3Z5L6|S18B1_MOUSE	459
Mcavernosa02814-RA	663	186	sp|Q9WU63|HEBP2_MOUSE	205
Mcavernosa02820-RA	1092	282	sp|D3Z5L6|S18B1_MOUSE	459
Mcavernosa02834-RA	618	29	sp|P46871|KRP95_STRPU	742
Mcavernosa02838-RA	2193	521	sp|G4NYJ6|WAPA_BACPT	2335
Mcavernosa02832-RA	577	165	sp|Q3ZAV1|S22AC_RAT	553
Mcavernosa02840-RA	650	151	sp|O70537|CP3AV_MESAU	501
Mcavernosa02839-RA	534	168	sp|Q9HB55|CP343_HUMAN	503
Mcavernosa02850-RA	2092	167	sp|C6KFA3|AGRG6_DANRE	1185
Mcavernosa02849-RA	1296	311	sp|P46023|GR101_LYMST	1115
Mcavernosa02859-RA	2754	160	sp|Q9H4G4|GAPR1_HUMAN	154
Mcavernosa02853-RA	1467	87	sp|Q9NLA3|ANO39_PATPE	346
Mcavernosa02856-RA	1030	296	sp|Q7L273|KCTD9_HUMAN	389
Mcavernosa02855-RA	991	298	sp|Q6P1B1|XPP1_MOUSE	623
Mcavernosa02857-RA	2471	146	sp|P07897|PGCA_RAT	2124
Mcavernosa02864-RA	4013	148	sp|P35220|CTNA_DROME	917
Mcavernosa02862-RA	1771	502	sp|B7ZC77|CTNA2_DANRE	865
Mcavernosa02860-RA	2419	630	sp|A0JPA0|CNNM4_XENTR	769
Mcavernosa02875-RA	425	98	sp|Q9W676|LDB2_CHICK	371
Mcavernosa02873-RA	671	124	sp|Q8IYB8|SUV3_HUMAN	786
Mcavernosa02872-RA	1789	369	sp|Q5ZJT0|SUV3_CHICK	794
Mcavernosa02867-RA	2080	500	sp|Q8BHJ9|SLU7_MOUSE	585
Mcavernosa02876-RA	1014	301	sp|Q9R0D8|WDR54_MOUSE	334
Mcavernosa02868-RA	1065	324	sp|A2VE15|FADS6_BOVIN	342
Mcavernosa02878-RA	654	124	sp|Q8IYB8|SUV3_HUMAN	786
Mcavernosa02879-RA	948	315	sp|Q5ZJT0|SUV3_CHICK	794
Mcavernosa02865-RA	1086	156	sp|Q12907|LMAN2_HUMAN	356
Mcavernosa02883-RA	753	237	sp|P51955|NEK2_HUMAN	445
Mcavernosa02895-RA	1536	472	sp|Q9PTS8|ACHA9_CHICK	484
Mcavernosa02884-RA	521	90	sp|Q8NEG2|CG057_HUMAN	295
Mcavernosa02882-RA	303	83	sp|Q90W04|NGB_TETNG	159
Mcavernosa02903-RA	1776	590	sp|Q08DF7|PDE12_BOVIN	609
Mcavernosa02904-RA	5693	928	sp|Q5RD44|B3A2_PONAB	1239
Mcavernosa02901-RA	3758	735	sp|Q9Y4K4|M4K5_HUMAN	846
Mcavernosa02896-RA	3276	265	sp|P00734|THRB_HUMAN	622
Mcavernosa02900-RA	803	200	sp|Q8C1A9|ABD18_MOUSE	464
Mcavernosa02899-RA	1939	473	sp|O17389|TYB_CAEEL	151
Mcavernosa02913-RA	1172	81	sp|P0C0T0|LITAF_RAT	161
Mcavernosa02905-RA	3702	721	sp|Q9Z0S8|B3A2_CAVPO	1238
Mcavernosa02910-RA	4809	270	sp|Q9MZL5|CACB2_BOVIN	603
Mcavernosa02912-RA	334	65	sp|Q56UN5|M3K19_HUMAN	1328
Mcavernosa02908-RA	984	66	sp|O95236|APOL3_HUMAN	402
Mcavernosa02909-RA	958	250	sp|P51665|PSMD7_HUMAN	324
Mcavernosa02914-RA	758	212	sp|O35165|GOSR2_RAT	212
Mcavernosa02923-RA	1335	175	sp|Q8CBB9|RSAD2_MOUSE	362
Mcavernosa02919-RA	1328	152	sp|Q8CBB9|RSAD2_MOUSE	362
Mcavernosa02925-RA	1335	420	sp|Q67E00|DUSTY_XENTR	918
Mcavernosa02926-RA	570	158	sp|A2CI35|DUSTY_STRPU	953
Mcavernosa02927-RA	3412	875	sp|Q6XUX2|DUSTY_RAT	927
Mcavernosa02915-RA	1808	165	sp|Q9TW45|PAR1_CAEEL	1192
Mcavernosa02928-RA	426	63	sp|Q6J1Y9|UBP19_RAT	1357
Mcavernosa02918-RA	438	93	sp|O93384|RSAD2_ONCMY	348
Mcavernosa02932-RA	1382	369	sp|Q5IS75|ACHB3_PANTR	458
Mcavernosa02933-RA	1550	129	sp|P12226|FGF2_XENLA	155
Mcavernosa02930-RA	1134	165	sp|P28190|AA1R_BOVIN	326
Mcavernosa02929-RA	2202	685	sp|Q3UJD6|UBP19_MOUSE	1360
Mcavernosa02931-RA	1341	446	sp|Q5IS75|ACHB3_PANTR	458
Mcavernosa02940-RA	715	228	sp|P42682|TXK_MOUSE	527
Mcavernosa02944-RA	975	234	sp|Q13332|PTPRS_HUMAN	1948
Mcavernosa02934-RA	2538	263	sp|Q29611|CLN3_CANLF	438
Mcavernosa02942-RA	684	92	sp|I1GTC2|TIR_BRADI	224
Mcavernosa02938-RA	231	56	sp|Q29611|CLN3_CANLF	438
Mcavernosa02946-RA	895	143	sp|Q9I7F7|ACKL_DROME	1337
Mcavernosa02949-RA	1706	401	sp|P81178|ALDH2_MESAU	500
Mcavernosa02968-RA	1792	101	sp|O75886|STAM2_HUMAN	525
Mcavernosa02960-RA	2093	462	sp|P09875|UD2B1_RAT	529
Mcavernosa02965-RA	727	178	sp|Q8CFP6|DJC27_MOUSE	273
Mcavernosa02961-RA	2638	522	sp|Q505F5|LRC47_MOUSE	581
Mcavernosa02962-RA	1083	331	sp|A9ULE9|DJC22_XENTR	340
Mcavernosa02964-RA	1434	353	sp|O00623|PEX12_HUMAN	359
Mcavernosa02958-RA	2537	440	sp|Q8N118|CP4X1_HUMAN	509
Mcavernosa02966-RA	1975	82	sp|Q5ZLM8|F133_CHICK	250
Mcavernosa02959-RA	951	315	sp|Q32LQ4|BHMT1_DANRE	400
Mcavernosa02970-RA	2096	178	sp|Q8G8Y2|GLDSA_BACCI	418
Mcavernosa02969-RA	3245	613	sp|P63018|HSP7C_RAT	646
Mcavernosa02977-RA	3117	300	sp|A0A166YZY4|PPZD_METRR	353
Mcavernosa02974-RA	1756	194	sp|Q6IQC7|TMX2B_DANRE	307
Mcavernosa02971-RA	3853	950	sp|F1P4W9|CFA65_CHICK	1775
Mcavernosa02973-RA	978	326	sp|Q3V0B4|CFA65_MOUSE	1847
Mcavernosa02979-RA	1090	80	sp|Q9UDT6|CLIP2_HUMAN	1046
Mcavernosa02975-RA	364	78	sp|P27467|WNT3A_MOUSE	352
Mcavernosa02976-RA	285	87	sp|P49338|WNT4_XENLA	351
Mcavernosa02989-RA	276	92	sp|P18258|TBA1_PARLI	452
Mcavernosa02988-RA	417	125	sp|Q2HJ86|TBA1D_BOVIN	452
Mcavernosa02987-RA	492	124	sp|Q5R1W4|TBA1B_PANTR	451
Mcavernosa02990-RA	1833	321	sp|Q924H0|NPFF2_MOUSE	417
Mcavernosa02986-RA	1128	231	sp|Q28278|PROC_CANLF	456
Mcavernosa02993-RA	1347	202	sp|Q32LC9|ZN330_BOVIN	320
Mcavernosa02983-RA	2390	580	sp|Q04721|NOTC2_HUMAN	2471
Mcavernosa02984-RA	297	80	sp|Q8N2E2|VWDE_HUMAN	1590
Mcavernosa02985-RA	456	129	sp|Q6DFV8|VWDE_MOUSE	926
Mcavernosa02999-RA	1026	327	sp|O42490|OPSP_PETMA	444
Mcavernosa03001-RA	5585	179	sp|Q62897|KCND3_RAT	655
Mcavernosa02996-RA	1283	236	sp|P53452|DRD1L_TAKRU	459
Mcavernosa03003-RA	6244	691	sp|Q80TE4|SI1L2_MOUSE	1722
Mcavernosa02995-RA	1045	145	sp|Q9VAU9|ZN330_DROME	315
Mcavernosa03000-RA	1281	179	sp|Q5ZJH7|CNPD1_CHICK	439
Mcavernosa03002-RA	1910	56	sp|Q9P2F8|SI1L2_HUMAN	1722
Mcavernosa03008-RA	2578	238	sp|Q3UMF9|FAXC_MOUSE	409
Mcavernosa03007-RA	2492	162	sp|Q8N271|PROM2_HUMAN	834
Mcavernosa03010-RA	849	219	sp|A2BIE7|TAPT1_DANRE	567
Mcavernosa03005-RA	2274	565	sp|Q9W735|PRM1A_DANRE	826
Mcavernosa03009-RA	315	88	sp|Q4G055|RNPC3_RAT	515
Mcavernosa03018-RA	2667	358	sp|B2RXR6|ANR44_MOUSE	993
Mcavernosa03016-RA	1875	531	sp|Q29RL1|CF206_BOVIN	622
Mcavernosa03022-RA	574	169	sp|Q9BVK6|TMED9_HUMAN	235
Mcavernosa03021-RA	672	221	sp|Q9BVK6|TMED9_HUMAN	235
Mcavernosa03019-RA	5924	306	sp|Q8TCU4|ALMS1_HUMAN	4168
Mcavernosa03014-RA	1779	399	sp|Q6NXT6|TAPT1_HUMAN	567
Mcavernosa03026-RA	840	112	sp|Q91ZV2|DCBD2_RAT	769
Mcavernosa03024-RA	1035	290	sp|Q5DU56|NLRC3_MOUSE	1064
Mcavernosa03028-RA	894	254	sp|Q8R420|ABCA3_MOUSE	1704
Mcavernosa03030-RA	3018	559	sp|Q6TGQ8|OXLA_BOTMO	502
Mcavernosa03031-RA	7891	1942	sp|Q8R420|ABCA3_MOUSE	1704
Mcavernosa03034-RA	2689	536	sp|X2L4E2|OXLA_BOTPC	498
Mcavernosa03035-RA	1383	435	sp|Q54EW2|Y9130_DICDI	1080
Mcavernosa03039-RA	555	99	sp|P97259|MGT5A_CRIGR	740
Mcavernosa03036-RA	2553	845	sp|Q8R420|ABCA3_MOUSE	1704
Mcavernosa03038-RA	597	44	sp|Q99758|ABCA3_HUMAN	1704
Mcavernosa03043-RA	2524	214	sp|P52950|DBX1_MOUSE	335
Mcavernosa03044-RA	888	246	sp|O42097|FOXA2_ORYLA	415
Mcavernosa03048-RA	324	91	sp|Q32P85|DLRB2_BOVIN	96
Mcavernosa03062-RA	630	189	sp|P58468|F207A_MOUSE	219
Mcavernosa03056-RA	2741	534	sp|A2BGG1|MTMRC_DANRE	736
Mcavernosa03049-RA	4141	290	sp|P0CB49|YLPM1_RAT	1376
Mcavernosa03061-RA	534	117	sp|Q9JI78|NGLY1_MOUSE	651
Mcavernosa03046-RA	1179	289	sp|P49750|YLPM1_HUMAN	2146
Mcavernosa03054-RA	933	290	sp|Q3SZE9|TBCC_BOVIN	345
Mcavernosa03059-RA	628	123	sp|Q9NSI2|F207A_HUMAN	230
Mcavernosa03057-RA	691	197	sp|Q9QYH1|MPP4_RAT	441
Mcavernosa03051-RA	324	91	sp|Q32P85|DLRB2_BOVIN	96
Mcavernosa03052-RA	901	190	sp|A7SGZ5|EIF3K_NEMVE	216
Mcavernosa03055-RA	2650	471	sp|D3ZAA9|MPP2_RAT	552
Mcavernosa03058-RA	1008	103	sp|Q17QN6|EM55_BOVIN	466
Mcavernosa03063-RA	3091	532	sp|Q9JI78|NGLY1_MOUSE	651
Mcavernosa03076-RA	1724	547	sp|Q28D84|EZH2_XENTR	748
Mcavernosa03074-RA	1523	325	sp|E7FCP8|NAGS_DANRE	527
Mcavernosa03067-RA	3561	1151	sp|Q1LUA6|TRIO_DANRE	3028
Mcavernosa03072-RA	2929	874	sp|P31327|CPSM_HUMAN	1500
Mcavernosa03065-RA	6258	830	sp|O60229|KALRN_HUMAN	2986
Mcavernosa03071-RA	639	209	sp|Q91293|CPSM_LITCT	1496
Mcavernosa03077-RA	436	51	sp|P70351|EZH1_MOUSE	747
Mcavernosa03069-RA	516	95	sp|O75962|TRIO_HUMAN	3097
Mcavernosa03070-RA	354	63	sp|A2CG49|KALRN_MOUSE	2964
Mcavernosa03086-RA	333	51	sp|Q3SZ01|SH3Y1_BOVIN	341
Mcavernosa03078-RA	378	54	sp|Q4V863|EZH2B_XENLA	748
Mcavernosa03082-RA	1893	56	sp|Q3SZ01|SH3Y1_BOVIN	341
Mcavernosa03088-RA	1050	245	sp|Q9H501|ESF1_HUMAN	851
Mcavernosa03091-RA	1353	437	sp|Q9H501|ESF1_HUMAN	851
Mcavernosa03092-RA	559	177	sp|Q13257|MD2L1_HUMAN	205
Mcavernosa03104-RA	2046	152	sp|O70244|CUBN_RAT	3623
Mcavernosa03100-RA	342	36	sp|C5JPM9|PFF1_BLAGS	986
Mcavernosa03107-RA	705	218	sp|Q9R1R2|TRIM3_MOUSE	744
Mcavernosa03098-RA	210	36	sp|C5JPM9|PFF1_BLAGS	986
Mcavernosa03103-RA	1023	39	sp|C5JPM9|PFF1_BLAGS	986
Mcavernosa03102-RA	395	72	sp|Q9TU53|CUBN_CANLF	3620
Mcavernosa03108-RA	876	236	sp|E1BJS7|LIN41_BOVIN	868
Mcavernosa03109-RA	4387	269	sp|Q9PUT6|PTEN_XENLA	402
Mcavernosa03111-RA	508	113	sp|Q9EPR2|PG12A_MOUSE	192
Mcavernosa03110-RA	786	121	sp|O74549|UBC12_SCHPO	177
Mcavernosa03116-RA	3615	737	sp|Q6F3J0|NFKB1_CANLF	972
Mcavernosa03112-RA	2195	253	sp|Q8VC74|COX18_MOUSE	331
Mcavernosa03115-RA	1689	288	sp|G3M4F8|OCTB2_CHISP	395
Mcavernosa03123-RA	2838	470	sp|Q9NPP4|NLRC4_HUMAN	1024
Mcavernosa03117-RA	1399	452	sp|P19838|NFKB1_HUMAN	968
Mcavernosa03119-RA	3600	773	sp|F1M386|RPGF2_RAT	1496
Mcavernosa03120-RA	1347	248	sp|Q9NPC2|KCNK9_HUMAN	374
