query	qlen.bp	qtrans.aa	hit	hlen.aa
comp29693_c0_seq3	1509	461	sp|Q3TIT8|SPX3_MOUSE	494
comp33602_c0_seq5	846	73	sp|Q9VWA2|DCTD_DROME	203
comp29636_c0_seq22	406	79	sp|Q28615|S13A2_RABIT	593
comp28699_c0_seq18	3741	1246	sp|Q86WI1|PKHL1_HUMAN	4243
comp32464_c0_seq6	371	62	sp|P51798|CLCN7_HUMAN	805
comp31406_c0_seq12	590	175	sp|Q80X82|SYMPK_MOUSE	1284
comp33604_c0_seq16	1213	404	sp|Q3UH53|SDK1_MOUSE	2193
comp32797_c0_seq13	1356	251	sp|Q9P225|DYH2_HUMAN	4427
comp28891_c0_seq16	221	73	sp|P36513|UDB14_RABIT	530
comp29378_c0_seq82	2286	480	sp|Q3MIB4|LONP2_RAT	852
comp26912_c0_seq13	400	49	sp|Q5R757|PLCD_PONAB	378
comp30892_c0_seq4	687	200	sp|Q9VQH2|DUOX_DROME	1537
comp32185_c0_seq5	2100	698	sp|Q6KC79|NIPBL_HUMAN	2804
comp27309_c0_seq6	1040	303	sp|Q6NUP7|PP4R4_HUMAN	873
comp28032_c1_seq6	454	133	sp|P40749|SYT4_MOUSE	425
comp27324_c0_seq13	529	42	sp|Q6NZN0|RBM26_MOUSE	1012
comp26706_c0_seq9	1614	531	sp|A8C750|THADA_CANLF	1948
comp28436_c0_seq3	1026	320	sp|Q4V8K2|CTBL1_RAT	563
comp30936_c0_seq21	548	182	sp|Q86YT6|MIB1_HUMAN	1006
comp31594_c0_seq5	885	205	sp|Q8WVV9|HNRLL_HUMAN	542
comp30898_c0_seq6	256	47	sp|Q80VW7|AKNA_MOUSE	1404
comp26706_c0_seq13	1361	330	sp|A8C756|THADA_MOUSE	1938
comp32506_c0_seq4	2092	193	sp|Q0IID7|DUS10_BOVIN	482
comp31766_c0_seq8	221	73	sp|Q0VDD8|DYH14_HUMAN	3507
comp30536_c0_seq19	404	134	sp|Q96RY7|IF140_HUMAN	1462
comp29868_c0_seq5	2937	941	sp|Q9HCE0|EPG5_HUMAN	2579
comp27947_c0_seq11	725	193	sp|A1EC95|HEAT6_RAT	1252
comp30235_c0_seq2	3773	797	sp|P57740|NU107_HUMAN	925
comp33803_c0_seq24	340	86	sp|Q7M323|PLMN_CAPHI	123
comp29670_c0_seq18	751	79	sp|Q9Z1T6|FYV1_MOUSE	2097
comp31101_c0_seq12	561	164	sp|P15129|CP4B1_RAT	511
comp29868_c0_seq14	871	260	sp|Q9HCE0|EPG5_HUMAN	2579
comp31659_c0_seq2	1486	268	sp|B8VIW9|FP_ACRMI	1280
comp26594_c0_seq9	546	176	sp|Q6WV17|GALT5_DROME	630
comp30776_c0_seq7	645	73	sp|P42893|ECE1_RAT	762
comp29800_c0_seq2	287	42	sp|Q61982|NOTC3_MOUSE	2318
comp32109_c0_seq14	363	100	sp|O60583|CCNT2_HUMAN	730
comp28846_c0_seq4	3466	874	sp|Q3U3T8|WDR62_MOUSE	1523
comp28127_c0_seq4	1128	128	sp|Q9ESM0|IP6K1_RAT	433
comp29091_c0_seq18	432	122	sp|Q28FH2|SCYL1_XENTR	827
comp32204_c1_seq7	326	57	sp|Q9D844|DNJC4_MOUSE	244
comp26275_c0_seq1	5573	1335	sp|Q96PY6|NEK1_HUMAN	1258
comp33919_c0_seq38	610	174	sp|O70481|UBR1_MOUSE	1757
comp33803_c0_seq13	827	86	sp|Q7M323|PLMN_CAPHI	123
comp26633_c0_seq20	567	154	sp|P49620|DGKG_RAT	788
comp33919_c0_seq31	1735	547	sp|Q6WKZ8|UBR2_MOUSE	1755
comp33069_c0_seq2	2169	356	sp|Q28GD4|ELAV2_XENTR	375
comp33522_c0_seq22	423	68	sp|Q6GQT6|SCAP_MOUSE	1276
comp32849_c0_seq15	253	69	sp|Q05AT9|U1SBP_XENLA	272
comp33188_c0_seq11	692	179	sp|Q9EPL9|ACOX3_MOUSE	700
comp29378_c0_seq99	670	82	sp|Q3SX23|LONP2_BOVIN	852
comp28732_c0_seq1	1440	168	sp|Q8BMD2|DZIP1_MOUSE	852
comp26967_c0_seq1	1474	219	sp|P42173|UNC79_CAEEL	870
comp33440_c0_seq2	1070	118	sp|Q5JS13|RGPS1_HUMAN	557
comp29993_c0_seq8	1932	503	sp|Q96HU1|SGSM3_HUMAN	749
comp28025_c1_seq4	1207	402	sp|Q7ZVV1|ERCC3_DANRE	782
comp26945_c1_seq2	1401	171	sp|Q5R4G6|CUL1_PONAB	776
comp32797_c0_seq2	2039	513	sp|P0C6F1|DYH2_MOUSE	4456
comp30886_c0_seq10	5100	291	sp|G5EBZ8|ARK1_CAEEL	1043
comp28110_c0_seq13	478	148	sp|P69849|NOMO3_HUMAN	1222
comp30355_c0_seq4	1545	485	sp|Q6PFX9|TNKS1_MOUSE	1320
comp31370_c0_seq15	390	105	sp|Q9UNS1|TIM_HUMAN	1208
comp27324_c0_seq6	831	104	sp|Q5SFM8|RBM27_MOUSE	1060
comp29965_c0_seq2	1026	201	sp|Q61503|5NTD_MOUSE	576
comp30070_c1_seq6	428	57	sp|Q6PA35|SAM5B_XENLA	468
comp31259_c0_seq8	3156	623	sp|Q3B7D3|TECT2_RAT	700
comp28534_c1_seq7	277	89	sp|Q8TDJ6|DMXL2_HUMAN	3036
comp33326_c0_seq10	447	123	sp|Q9D071|MMS19_MOUSE	1031
comp30536_c0_seq2	2352	780	sp|Q96RY7|IF140_HUMAN	1462
comp32160_c0_seq9	499	160	sp|P70541|EI2BG_RAT	452
comp29791_c0_seq4	669	146	sp|Q29RV1|PDIA4_BOVIN	643
comp33308_c0_seq4	516	72	sp|Q5F477|LDAH_CHICK	324
comp27324_c0_seq3	1519	206	sp|Q2T9I5|RBM26_XENLA	1059
comp31791_c0_seq17	291	96	sp|Q9WVM3|APC7_MOUSE	565
comp31934_c0_seq1	1622	253	sp|Q9JK83|PAR6B_MOUSE	371
comp29993_c0_seq13	491	47	sp|Q96HU1|SGSM3_HUMAN	749
comp33803_c0_seq6	1496	218	sp|Q01973|ROR1_HUMAN	937
comp32507_c0_seq3	752	236	sp|Q6A051|ATRN1_MOUSE	1378
comp32345_c0_seq17	338	70	sp|Q5S003|SPG17_MOUSE	2320
comp28990_c0_seq1	731	74	sp|Q0UWF1|COX23_PHANO	94
comp28629_c0_seq2	2792	297	sp|Q8WYK1|CNTP5_HUMAN	1306
comp32789_c0_seq1	2032	559	sp|P08120|CO4A1_DROME	1779
comp31994_c0_seq6	618	106	sp|P58854|GCP3_MOUSE	905
comp28070_c0_seq3	3129	608	sp|Q9H0H5|RGAP1_HUMAN	632
comp30859_c0_seq1	6533	1911	sp|O14981|BTAF1_HUMAN	1849
comp31433_c0_seq1	1668	291	sp|P57760|STK16_RAT	305
comp32364_c0_seq7	455	122	sp|Q8VCX6|KPTN_MOUSE	430
comp26089_c0_seq33	857	281	sp|D5GAC6|AMPP1_TUBMM	619
comp31902_c0_seq1	1339	373	sp|Q54271|PPD_STRHY	401
comp29617_c0_seq11	1592	412	sp|Q811B3|ATS12_MOUSE	1600
comp33068_c0_seq1	2057	90	sp|Q32KT5|CF136_BOVIN	315
comp31008_c0_seq5	938	48	sp|P53365|ARFP2_HUMAN	341
comp30054_c0_seq14	601	167	sp|P54797|TNG2_MOUSE	276
comp27029_c0_seq9	1633	387	sp|P53995|APC1_MOUSE	1944
comp28281_c0_seq11	239	79	sp|Q3TCX3|K0907_MOUSE	612
comp33970_c0_seq1	1268	366	sp|Q9ES46|PARVB_MOUSE	365
comp28945_c0_seq2	1726	359	sp|O15091|MRRP3_HUMAN	583
comp31104_c0_seq5	2743	875	sp|P46939|UTRO_HUMAN	3433
comp27265_c0_seq6	906	301	sp|Q92503|S14L1_HUMAN	715
comp30870_c0_seq28	720	238	sp|P81274|GPSM2_HUMAN	684
comp30857_c0_seq1	2117	435	sp|P24861|CCNA_PATVU	426
comp29483_c0_seq4	441	97	sp|Q6AY55|DCAKD_RAT	240
comp29523_c0_seq2	1235	411	sp|Q99LH1|NOG2_MOUSE	728
comp30254_c0_seq11	764	165	sp|P18031|PTN1_HUMAN	435
comp28891_c0_seq2	2197	288	sp|Q6UWM9|UD2A3_HUMAN	527
comp31793_c0_seq1	7446	1594	sp|Q8CIQ7|DOCK3_MOUSE	2027
comp27873_c0_seq6	1436	477	sp|Q8BYH8|CHD9_MOUSE	2885
comp29779_c0_seq4	1200	375	sp|Q5JU85|IQEC2_HUMAN	1478
comp29868_c0_seq16	662	219	sp|Q9HCE0|EPG5_HUMAN	2579
comp28916_c0_seq6	1591	415	sp|Q8IV36|HID1_HUMAN	788
comp26789_c0_seq15	352	116	sp|O74633|RPA2_NEUCR	1234
comp26537_c0_seq14	11694	3735	sp|Q8VHE6|DYH5_MOUSE	4621
comp30936_c0_seq33	246	55	sp|Q9VUX2|MIB_DROME	1226
comp31473_c0_seq17	231	45	sp|Q9Z1W9|STK39_MOUSE	556
comp30296_c0_seq2	1663	284	sp|Q9BQS2|SYT15_HUMAN	421
comp26594_c0_seq5	1029	249	sp|Q6WV17|GALT5_DROME	630
comp32040_c0_seq4	1189	301	sp|Q5SUV2|MYBPP_MOUSE	932
comp32491_c0_seq2	3377	200	sp|A4IGF3|ATP23_DANRE	254
comp26429_c0_seq1	2166	369	sp|A2RUV0|NOTC1_XENTR	2522
comp27831_c0_seq10	2913	105	sp|Q14160|SCRIB_HUMAN	1630
comp29617_c0_seq21	761	249	sp|Q9UKP5|ATS6_HUMAN	1117
comp30870_c0_seq20	830	263	sp|Q80XJ3|TTC28_MOUSE	2450
comp29450_c0_seq4	1733	488	sp|Q9JHW4|SELB_MOUSE	583
comp32502_c0_seq1	1209	147	sp|Q7ZW46|S35B4_DANRE	331
comp30246_c0_seq1	2942	451	sp|Q13948|CASP_HUMAN	678
comp33285_c0_seq1	965	245	sp|B8V7S0|CPP1_ACRMI	435
comp29378_c0_seq105	317	56	sp|Q86WA8|LONP2_HUMAN	852
comp31920_c0_seq7	4082	1281	sp|A6NAF9|TRD7A_DANRE	1079
comp29499_c0_seq8	6125	407	sp|Q3UHH1|ZSWM8_MOUSE	1832
comp30312_c0_seq1	2555	504	sp|O02776|PARG_BOVIN	977
comp28027_c0_seq39	203	40	sp|A7SE07|NUBP2_NEMVE	270
comp31406_c0_seq10	1237	230	sp|Q80X82|SYMPK_MOUSE	1284
comp29871_c0_seq9	342	112	sp|Q8BH86|CN159_MOUSE	617
comp29029_c0_seq19	511	170	sp|Q7TSH2|KPBB_MOUSE	1085
comp28491_c0_seq4	1323	202	sp|P25931|RYAR_DROME	464
comp28904_c0_seq1	629	200	sp|P08169|MPRI_BOVIN	2499
comp29254_c0_seq2	596	50	sp|Q8BTE0|SDHF4_MOUSE	104
comp32358_c0_seq6	2549	368	sp|Q8CJ69|BMPER_MOUSE	685
comp29725_c0_seq19	3552	621	sp|Q05397|FAK1_HUMAN	1052
comp31999_c0_seq1	1206	209	sp|Q9P2E8|MARH4_HUMAN	410
comp27918_c0_seq4	1922	142	sp|P10394|POL4_DROME	1237
comp28905_c0_seq33	513	69	sp|Q5DU37|ZFY26_MOUSE	2529
comp32136_c0_seq10	371	78	sp|Q58DF3|TRABD_BOVIN	377
comp29029_c0_seq17	511	170	sp|Q7TSH2|KPBB_MOUSE	1085
comp28200_c0_seq9	361	107	sp|O60942|MCE1_HUMAN	597
comp28539_c0_seq4	2156	537	sp|Q62771|STA5A_RAT	793
comp32472_c0_seq3	2211	343	sp|Q54VJ1|BLML2_DICDI	548
comp27309_c0_seq3	1043	305	sp|Q6NUP7|PP4R4_HUMAN	873
comp29092_c0_seq8	401	133	sp|Q8VDQ8|SIR2_MOUSE	389
comp27467_c0_seq2	1561	132	sp|Q9Z2Z3|PEX14_CRILO	377
comp32109_c0_seq5	1939	269	sp|Q9XT26|CCNT1_HORSE	727
comp30870_c0_seq6	3297	1097	sp|Q96AY4|TTC28_HUMAN	2481
comp32198_c0_seq7	479	68	sp|J7FCF0|DMR3T_HORSE	300
comp28281_c0_seq8	363	71	sp|A0JM64|K0907_XENTR	612
comp32842_c0_seq1	2004	109	sp|P23708|NFYA_MOUSE	346
comp33708_c0_seq4	1714	352	sp|Q6PST4|ATLA1_RAT	558
comp29785_c0_seq26	212	37	sp|Q9H2A2|AL8A1_HUMAN	487
comp31008_c0_seq1	1287	48	sp|P53365|ARFP2_HUMAN	341
comp29964_c0_seq14	1799	480	sp|P26619|PGFRA_XENLA	1087
comp32224_c0_seq8	1865	569	sp|Q9Z1N9|UN13B_MOUSE	1602
comp29523_c0_seq15	605	201	sp|Q6DUZ9|TSSC1_GEKJA	387
comp26223_c0_seq3	1478	372	sp|Q8R0X7|SGPL1_MOUSE	568
comp31385_c0_seq7	679	208	sp|Q6P9I7|SMC6_XENLA	1128
comp31557_c0_seq20	298	55	sp|Q6IFT6|ANO7_RAT	860
comp27029_c0_seq27	350	102	sp|P53995|APC1_MOUSE	1944
comp27233_c0_seq40	201	59	sp|Q924N9|PRS28_MOUSE	274
comp33412_c0_seq10	1493	491	sp|P10079|FBP1_STRPU	1064
comp33803_c0_seq16	515	100	sp|P09759|EPHB1_RAT	984
comp32491_c0_seq11	837	269	sp|O43818|U3IP2_HUMAN	475
comp30473_c0_seq6	786	242	sp|Q6DFB8|TTC37_XENLA	1564
comp26537_c0_seq41	311	88	sp|Q96JB1|DYH8_HUMAN	4490
comp29063_c0_seq1	692	75	sp|P0DJF2|PT117_MOUSE	80
comp32160_c0_seq14	322	87	sp|P70541|EI2BG_RAT	452
comp27873_c0_seq7	1352	371	sp|Q06A37|CHD7_CHICK	3011
comp30559_c0_seq5	3372	961	sp|Q5T9S5|CCD18_HUMAN	1454
comp32797_c0_seq28	555	184	sp|P0C6F1|DYH2_MOUSE	4456
comp29475_c0_seq2	1654	529	sp|Q9EPL8|IPO7_MOUSE	1038
comp29363_c0_seq3	3011	947	sp|Q3TLI0|TPC10_MOUSE	1259
comp29673_c0_seq4	2699	692	sp|Q8WXE0|CSKI2_HUMAN	1202
comp32345_c0_seq13	1585	481	sp|Q6Q759|SPG17_HUMAN	2223
comp30383_c1_seq2	480	136	sp|F4IYM4|DEX1_ARATH	896
comp33471_c0_seq3	1264	295	sp|Q3ZMH1|SC5A8_DANRE	610
comp28706_c0_seq2	2005	486	sp|Q5SF07|IF2B2_MOUSE	592
comp33279_c0_seq1	1789	377	sp|B5X4H8|RFT2_SALSA	458
comp32491_c0_seq8	842	114	sp|Q7T0P7|ATP23_XENLA	235
comp27931_c0_seq2	1344	219	sp|Q3UDE2|TTL12_MOUSE	639
comp28699_c0_seq27	512	152	sp|Q86WI1|PKHL1_HUMAN	4243
comp29964_c0_seq36	425	125	sp|P21804|FGFR1_CHICK	819
comp29091_c0_seq2	2557	717	sp|Q96KG9|SCYL1_HUMAN	808
comp29499_c0_seq3	7826	407	sp|Q3UHH1|ZSWM8_MOUSE	1832
comp31416_c0_seq16	407	135	sp|Q80T79|CSMD3_MOUSE	3707
comp29617_c0_seq7	1842	466	sp|Q811B3|ATS12_MOUSE	1600
comp28625_c0_seq2	1539	374	sp|Q5XH95|SCMC2_XENTR	513
comp28062_c0_seq9	1440	387	sp|Q8TD30|ALAT2_HUMAN	523
comp28664_c0_seq11	1774	390	sp|Q5F479|S11IP_CHICK	1073
comp32526_c0_seq2	1883	170	sp|Q66IH2|TBRG1_XENTR	409
comp32290_c0_seq8	848	94	sp|Q8BGK6|YLAT2_MOUSE	515
comp32855_c0_seq2	1455	211	sp|Q9NVM9|INT13_HUMAN	706
comp28660_c1_seq10	275	80	sp|Q7XA87|FOLT1_ARATH	308
comp32185_c0_seq10	993	323	sp|Q6KC79|NIPBL_HUMAN	2804
comp30156_c0_seq4	255	84	sp|Q7KRY7|LAP4_DROME	1851
comp30285_c0_seq7	2839	215	sp|O43719|HTSF1_HUMAN	755
comp28027_c0_seq4	713	101	sp|A7SE07|NUBP2_NEMVE	270
comp29681_c0_seq12	663	206	sp|Q3U487|HECD3_MOUSE	861
comp28726_c0_seq1	1190	345	sp|Q0P4V4|KTU_XENTR	785
comp33384_c0_seq35	258	79	sp|B0DOB4|NPHP4_XENLA	1430
comp31726_c0_seq13	624	87	sp|Q03427|LAMC_DROME	621
comp26631_c0_seq1	2294	460	sp|P18428|LBP_HUMAN	481
comp32136_c0_seq4	1251	345	sp|Q9H4I3|TRABD_HUMAN	376
comp26694_c0_seq4	1076	144	sp|Q8C9W3|ATS2_MOUSE	1213
comp28925_c0_seq3	1491	437	sp|Q86WB0|NIPA_HUMAN	502
comp33634_c0_seq1	1693	423	sp|Q9JIF3|GTR8_MOUSE	477
comp28832_c0_seq4	3542	455	sp|Q8K0Q5|RHG18_MOUSE	663
comp28891_c0_seq7	531	170	sp|O19103|UDB16_RABIT	523
comp31473_c0_seq12	355	118	sp|Q9Z1W9|STK39_MOUSE	556
comp29900_c0_seq3	6879	1578	sp|G3UYX5|RGS22_MOUSE	1258
comp31451_c0_seq7	1161	125	sp|O94481|TFC5_SCHPO	520
comp27947_c0_seq24	276	91	sp|A9JRI0|HEAT6_DANRE	1201
comp32398_c0_seq5	1839	328	sp|Q8CAA7|PGM2L_MOUSE	621
comp28748_c0_seq1	2476	376	sp|P21127|CD11B_HUMAN	795
comp29825_c0_seq1	3114	322	sp|Q3KP44|ANR55_HUMAN	614
comp29636_c0_seq45	207	68	sp|Q28615|S13A2_RABIT	593
comp33919_c0_seq28	1859	511	sp|Q8IWV8|UBR2_HUMAN	1755
comp29671_c0_seq1	1913	600	sp|Q86VS8|HOOK3_HUMAN	718
comp30536_c0_seq13	2034	183	sp|Q96RY7|IF140_HUMAN	1462
comp27200_c0_seq4	926	163	sp|Q96SB8|SMC6_HUMAN	1091
comp31412_c0_seq3	1784	446	sp|Q5DU56|NLRC3_MOUSE	1064
comp32030_c0_seq4	1950	218	sp|Q8WUQ7|CATIN_HUMAN	758
comp31218_c0_seq1	2077	680	sp|Q86SQ7|SDCG8_HUMAN	713
comp33589_c0_seq1	1262	267	sp|Q923Y7|TAAR4_RAT	347
comp30034_c0_seq9	1500	175	sp|Q07929|SP63_STRPU	470
comp28726_c0_seq6	505	153	sp|B4LMK1|KTU_DROVI	906
comp29173_c0_seq31	204	56	sp|A2RSQ0|DEN5B_MOUSE	1274
comp27092_c0_seq1	2894	543	sp|Q5ZK33|LETM1_CHICK	752
comp31416_c0_seq2	834	179	sp|Q923P0|COKA1_MOUSE	1320
comp31442_c0_seq21	818	271	sp|O75096|LRP4_HUMAN	1905
comp26301_c0_seq2	2580	663	sp|Q0V9R4|CCD39_XENTR	945
comp27873_c0_seq15	638	69	sp|A2AJK6|CHD7_MOUSE	2986
comp30175_c0_seq1	1410	212	sp|Q32NI9|TBX1B_XENLA	463
comp32770_c0_seq5	756	194	sp|Q8K3Z0|NOD2_MOUSE	1020
comp28383_c0_seq1	1403	141	sp|Q5R778|ACD11_PONAB	781
comp29871_c1_seq8	342	112	sp|Q8BH86|CN159_MOUSE	617
comp31828_c0_seq1	2821	286	sp|P14381|YTX2_XENLA	1308
comp28383_c0_seq13	315	38	sp|Q709F0|ACD11_HUMAN	780
comp26633_c0_seq13	705	157	sp|P49620|DGKG_RAT	788
comp29527_c0_seq4	1808	342	sp|Q5XGY1|TSR1_XENLA	815
comp33323_c0_seq5	1198	188	sp|Q07973|CP24A_HUMAN	514
comp29563_c0_seq2	3287	849	sp|Q66K08|CILP1_MOUSE	1184
comp31552_c0_seq6	878	289	sp|Q9Z2B9|KS6A4_MOUSE	773
comp26911_c0_seq7	361	104	sp|Q91Z85|CP17A_PERLE	509
comp26706_c0_seq10	1605	522	sp|A8C756|THADA_MOUSE	1938
comp32689_c0_seq3	628	120	sp|Q96EH3|MASU1_HUMAN	234
comp29681_c0_seq8	1288	209	sp|Q58CZ2|PCMD2_BOVIN	361
comp30104_c0_seq5	1440	91	sp|Q2HJ44|GLD2_BOVIN	484
comp31042_c0_seq5	1403	445	sp|O00499|BIN1_HUMAN	593
comp27169_c0_seq8	540	161	sp|Q4HX89|BTN1_GIBZE	455
comp29020_c0_seq14	2143	449	sp|Q61165|SL9A1_MOUSE	820
comp26912_c0_seq6	718	239	sp|Q41745|LPAT_MAIZE	374
comp30830_c0_seq8	1392	146	sp|Q7ZX31|ING3_XENLA	416
comp29501_c0_seq6	659	208	sp|O02350|CBPA1_ANOGA	433
comp28027_c0_seq7	639	101	sp|A7SE07|NUBP2_NEMVE	270
comp29762_c0_seq5	1732	368	sp|P97570|PLPL9_RAT	807
comp31617_c0_seq1	1992	179	sp|Q640N1|AEBP1_MOUSE	1128
comp26706_c0_seq17	792	138	sp|A8C750|THADA_CANLF	1948
comp26875_c0_seq1	1324	409	sp|Q8IWX5|SGPP2_HUMAN	399
comp33919_c0_seq42	394	122	sp|Q6WKZ8|UBR2_MOUSE	1755
comp33708_c0_seq9	551	163	sp|Q6GN29|ATLA2_XENLA	569
comp32366_c0_seq1	525	136	sp|Q99816|TS101_HUMAN	390
comp32797_c0_seq50	339	113	sp|P0C6F1|DYH2_MOUSE	4456
comp28534_c0_seq2	1324	263	sp|Q8TDJ6|DMXL2_HUMAN	3036
comp33604_c0_seq12	1344	435	sp|Q7Z5N4|SDK1_HUMAN	2213
comp30870_c0_seq12	1714	541	sp|Q96AY4|TTC28_HUMAN	2481
comp32109_c0_seq11	684	161	sp|Q9XT26|CCNT1_HORSE	727
comp27831_c0_seq1	7139	316	sp|Q63ZW7|INADL_MOUSE	1834
comp26537_c0_seq34	2346	768	sp|Q8VHE6|DYH5_MOUSE	4621
comp26257_c0_seq6	572	188	sp|A5PLL7|TM189_HUMAN	270
comp29384_c0_seq2	1607	196	sp|Q7T3A4|RAB13_DANRE	200
comp27847_c0_seq5	495	160	sp|Q45VK7|DYHC2_MOUSE	4306
comp31239_c0_seq5	3868	583	sp|Q5VU97|CAHD1_HUMAN	1274
comp30054_c0_seq25	246	77	sp|Q6ICL3|TNG2_HUMAN	276
comp30254_c0_seq4	2470	286	sp|P18031|PTN1_HUMAN	435
comp26080_c0_seq1	1663	328	sp|Q0GNC1|INF2_MOUSE	1273
comp29489_c0_seq1	1137	139	sp|P49858|CNI_DROME	144
comp29422_c0_seq1	5540	1214	sp|Q80V70|MEGF6_MOUSE	1572
comp31267_c0_seq8	633	60	sp|Q6YYZ2|4CLL3_ORYSJ	591
comp28706_c0_seq4	1856	457	sp|Q5RB68|IF2B2_PONAB	556
comp30692_c0_seq3	698	178	sp|P79385|MFGM_PIG	409
comp30407_c0_seq9	790	56	sp|Q6P616|RBM22_XENTR	417
comp27614_c0_seq9	1475	471	sp|P46459|NSF_HUMAN	744
comp28728_c0_seq7	1065	307	sp|Q6P6S2|S39AB_RAT	335
comp28821_c0_seq10	1814	137	sp|Q5RA75|F135A_PONAB	1095
comp32358_c0_seq5	2549	368	sp|Q8CJ69|BMPER_MOUSE	685
comp29528_c0_seq27	400	114	sp|Q99698|LYST_HUMAN	3801
comp31416_c0_seq9	583	187	sp|Q80T79|CSMD3_MOUSE	3707
comp33113_c0_seq6	292	97	sp|Q00422|GABPA_MOUSE	454
comp31557_c0_seq22	232	39	sp|Q6IWH7|ANO7_HUMAN	933
comp31507_c0_seq2	856	130	sp|E7F211|TTC17_DANRE	1198
comp26706_c0_seq7	2451	522	sp|A8C756|THADA_MOUSE	1938
comp29190_c0_seq7	1686	286	sp|Q61097|KSR1_MOUSE	873
comp28056_c0_seq5	1828	524	sp|Q5XJ13|ANKS6_DANRE	739
comp30084_c0_seq8	1992	67	sp|Q9VX98|DENR_DROME	189
comp29173_c0_seq17	488	161	sp|G3V7Q0|DEN5A_RAT	1287
comp29042_c0_seq1	2061	394	sp|Q99KJ8|DCTN2_MOUSE	402
comp31932_c0_seq9	480	85	sp|Q58CX6|ATAT_BOVIN	225
comp31499_c0_seq17	2097	248	sp|Q99698|LYST_HUMAN	3801
comp27489_c0_seq5	563	161	sp|Q9M1W4|HMT2_ARATH	333
comp27048_c0_seq4	734	164	sp|A7SGU6|PSMG2_NEMVE	244
comp31940_c0_seq12	660	218	sp|Q5RD28|TM168_PONAB	697
comp29190_c0_seq6	1686	286	sp|Q61097|KSR1_MOUSE	873
comp26911_c0_seq11	300	76	sp|P51589|CP2J2_HUMAN	502
comp32364_c0_seq6	495	123	sp|Q9Y664|KPTN_HUMAN	436
comp27687_c0_seq10	838	145	sp|Q9Y6X6|MYO16_HUMAN	1858
comp30870_c0_seq14	1164	119	sp|Q96AY4|TTC28_HUMAN	2481
comp28643_c0_seq2	2540	664	sp|Q6DCT2|CJ076_XENLA	689
comp30218_c0_seq3	3184	556	sp|Q8BUG5|CAYP2_MOUSE	550
comp27656_c0_seq8	1992	421	sp|G3UZ78|ADGB_MOUSE	1657
comp33919_c0_seq21	2507	798	sp|Q8IWV8|UBR2_HUMAN	1755
comp29219_c0_seq3	497	78	sp|Q9UNE7|CHIP_HUMAN	303
comp31438_c0_seq3	695	190	sp|P46437|GST_MUSDO	241
comp29964_c0_seq47	239	75	sp|Q61851|FGFR3_MOUSE	801
comp29284_c0_seq4	605	74	sp|Q8R4W6|PCOC2_MOUSE	414
comp30676_c0_seq3	580	103	sp|Q17QV9|STK40_BOVIN	436
comp33589_c0_seq6	830	271	sp|Q923Y7|TAAR4_RAT	347
comp30787_c0_seq4	2798	932	sp|Q8BW94|DYH3_MOUSE	4083
comp31417_c1_seq5	781	233	sp|O74212|D5FAD_MORAP	446
comp33230_c0_seq5	526	82	sp|O95460|MATN4_HUMAN	622
comp32105_c0_seq3	1082	94	sp|Q28DJ2|MYD88_XENTR	283
comp28511_c0_seq3	637	189	sp|Q6DFA8|GLD2B_XENLA	509
comp29501_c0_seq4	748	245	sp|O02350|CBPA1_ANOGA	433
comp30779_c0_seq1	3328	593	sp|Q5BLE8|RETST_DANRE	607
comp29523_c0_seq38	255	84	sp|Q13823|NOG2_HUMAN	731
comp30070_c0_seq5	430	57	sp|Q6PA35|SAM5B_XENLA	468
comp32911_c0_seq23	329	99	sp|Q7ZVZ6|PREP_DANRE	1023
comp27738_c0_seq1	992	165	sp|P09487|PPBT_BOVIN	524
comp33326_c0_seq5	1673	556	sp|Q6DCF2|MMS19_XENLA	1022
comp32258_c0_seq20	228	75	sp|P97259|MGT5A_CRIGR	740
comp28383_c0_seq14	313	37	sp|Q709F0|ACD11_HUMAN	780
comp28191_c0_seq8	840	164	sp|P98196|AT11A_HUMAN	1134
comp29554_c0_seq2	1621	429	sp|P97739|ECE1_CAVPO	754
comp29627_c0_seq5	327	102	sp|Q9LJM4|IKU2_ARATH	991
comp26490_c0_seq4	1862	381	sp|P09759|EPHB1_RAT	984
comp30355_c0_seq2	3044	995	sp|Q6PFX9|TNKS1_MOUSE	1320
comp31791_c0_seq8	489	66	sp|Q9WVM3|APC7_MOUSE	565
comp29559_c0_seq22	628	43	sp|Q8QZR1|ATTY_MOUSE	454
comp26601_c0_seq6	1229	135	sp|F1NY98|DSCAM_CHICK	2034
comp28795_c0_seq1	1318	190	sp|P56273|MDM2_XENLA	473
comp31557_c0_seq7	1904	598	sp|Q6IFT6|ANO7_RAT	860
comp28559_c0_seq1	1904	234	sp|A2BFC9|CFA77_DANRE	240
comp27309_c0_seq11	824	270	sp|Q6NUP7|PP4R4_HUMAN	873
comp28366_c0_seq1	7960	126	sp|Q9NZJ4|SACS_HUMAN	4579
comp31738_c0_seq5	372	64	sp|Q3ULJ0|GPD1L_MOUSE	351
comp33412_c0_seq4	3179	309	sp|P0C6B8|SVEP1_RAT	3564
comp29378_c0_seq84	2161	470	sp|Q9DBN5|LONP2_MOUSE	852
comp29090_c0_seq4	718	238	sp|P87362|BLMH_CHICK	455
comp33821_c0_seq3	2835	616	sp|Q3UPY5|GLBL2_MOUSE	636
